200108300003,2001,8,30,"",0,"",186,6,South Asia,Eastern,Kalmunai,7.414383,81.830633,1,0,"outside the Municipal Council Building in Kalmunai in the Ampara district, 220km east of Colombo","08/30/2001: A time-bomb tied to a bicycle exploded outside the Municipal Council Building in Kalmunai in the Ampara district, Sri Lanka.  The explosion killed three people and injured seven others.  Those killed were a civilian and two patrolling police constables. The Liberation Tigers of Tamil Eelam (LTTE) are suspected to be the perpetrators.",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",3,Police,25,Police Security Forces/Officers,Sri Lankan Police,Sri Lankan police officers,186,Sri Lanka,14,Private Citizens & Property,71,Race/Ethnicity Identified,Sri Lankan civilians,Sri Lankan civilians,186,Sri Lanka,"","","","","","","","",Liberation Tigers of Tamil Eelam (LTTE),"","","","","",The LTTE rebels were fighting for a separate state for minority Tamils in the country's north and east,1,"","",0,-99,0,0,"","","","","","","","","",6,Explosives,14,Time Fuse,"","","","","","","","","","","","",time-bomb tied to a bicycle,3,0,0,7,0,0,-9,"","","","",0,"","","","","","","","","","","","","","","","\"Military spokesman, Sanath Karunaratne, stated that the incident \"\"happened fairly close to the local police station. The constables were checking the bicycle",which had been left unattended,"when the bomb went off.\"\"\"","\"\"\"Sri Lanka air strikes continue",bicycle bomb kills 3,"\"\" Kyodo News",August 30,"2001.\"","\"\"\"Bomb on bicycle kills three in explosion in eastern Sri Lanka","\"\" Associated Press"
197507270002,1975,7,27,"",0,"",186,6,South Asia,Northern,Jaffna,9.666399,80.020477,1,1,at vehicle at the Krishnan temple in Poonalai outside Jaffna in Sri Lanka,"07/27/1975: Former Mayor of Jaffna, Alfred Duraiappah, was assassinated by Velupillai Prabhakaran, former founder and leader of the Liberation Tigers of Tamil Eelam (LTTE), who was finally killed by Sri Lankan troops in 2009, after they had been seeking him for capture for 25 years.  Duraiappah was killed by a point-blank range gunshot as he was entering a temple for prayer in Poonalai outside Jaffna in Sri Lanka.  This incident marked the onset of the Northern insurgency by the LTTE and was Prabhakaran's first murder of a Tamil political figure.  The motive for the assassination was a response to the 1974 Tamil conference incident for which Tamil radicals blamed Duraiappah for supporting the Sri Lanka Freedom Party, implicated in the violence.",1,1,1,0,"","",0,1,0,1,Assassination,"","","","",2,Government (General),18,"Government Personnel (excluding police, military)",Mayor of Jaffna,"Alfred Duraiappah, Mayor of Jaffna",186,Sri Lanka,"","","","","","","","","","","","","","","","",Liberation Tigers of Tamil Eelam (LTTE),"","","","","","The motive for the assassination was a response to the 1974 Tamil conference incident for which Tamil radicals blamed Duraiappah for supporting the Sri Lanka Freedom Party, implicated in the violence.",0,"","",0,1,0,-9,"","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","","",1,0,0,0,0,0,0,"","","","",0,"","","","","","","","","","","","","","","","","\"\"\"Duraiappah (EURO)(TM)s murder: Turning point in conflict","\"\" Daily Mirror (Sri Lanka)",July 28,"2008.\"","\"\"\"THE HUNT FOR PRABHAKARAN CROUCHING TIGER OR HIDDEN DRAGON?","\"\" Indian Express",January 28,"2009.\"","\"\"\"LTTE chief Prabhakaran dead"
200109070002,2001,9,7,"",0,"",186,6,South Asia,Eastern,Trincomalee,8.577826,81.218719,1,0,"at a checkpoint in the Mihindapura area of the Trincomalee district, about 240 kilometers east of the capital Colombo","09/07/2001: The Liberation Tigers of Tamil Eelam (LTTE) opened fire at a group of 140 bus passengers, at a checkpoint in the Mihindapura area of the Trincomalee district, Sri Lanka.  The incident resulted in the death of a soldier and three civilians. Three civilians were also injured in the attack. A military spokesman said that the soldiers did not return fire out of fear of additional civilian casualties.  These passengers were on their way to a religious ceremony at Sri Kandaswami Hindu Kovil in Kadiraveli via the Kanthalai -Verugal road. The LTTE rebels had been fighting for a separate state for minority Tamils in the country's north and east.",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",4,Military,36,Military Checkpoint,Sri Lankan Military/Police,soldiers and policemen at checkpoint,186,Sri Lanka,14,Private Citizens & Property,71,Race/Ethnicity Identified,Sri Lankan civilians,Sri Lankan civilians,186,Sri Lanka,"","","","","","","","",Liberation Tigers of Tamil Eelam (LTTE),"","","","","",The LTTE rebels were fighting for a separate state for minority Tamils in the country's north and east,0,"","",0,-99,0,0,"","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","","",4,0,0,3,0,0,-9,"","","","",0,"","","","","","","","","","","","","","","","","\"\"\"Sri Lankan Tamil Rebels Attack Checkpoint",Four Killed,"\"\" Xinhua General News Service",September 7,"2001.\"","\"Dhaneshi Yatawara, \"\"What liberation is he contemplating?","\"\" Sunday Observer (Sri Lanka)",December 2,"2007.\""
197902010008,1979,2,1,"",0,"",186,6,South Asia,Northern,Jaffna,9.666399,80.020477,1,0,"","",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",3,Police,25,Police Security Forces/Officers,Sri Lanka Police,Detective,186,Sri Lanka,"","","","","","","","","","","","","","","","",Liberation Tigers of Tamil Eelam (LTTE),"","","","","","",0,"","",0,2,"","","","","","","","","","","",5,Firearms,3,Handgun,"","","","","","","","","","","","",Pistol,1,"","",0,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
200109160007,2001,9,16,"",0,"",186,6,South Asia,Eastern,Trincomalee,8.577826,81.218719,1,1,The ships were off the coast of Trincomalee.,"09/16/2001: The Liberation Tigers of Tamil Eelam (LTTE) attacked a military-chartered ferry, MV Pride of South, carrying 1,200 government soldiers off the coast of Trincomalee, Sri Lanka. 31 died in the attack, including 10 of the attackers. At least sixty-five sailors and soldiers were injured in the fighting. The LTTE swarmed the ferry with 20 boats during the attack and attempted to ram the ship with explosive-packed ships, but failed to get close enough to detonate their bombs.",1,1,1,1,1,Insurgency/Guerilla Action,0,1,1,3,Bombing/Explosion,2,Armed Assault,"","",4,Military,32,Military Maritime,Sri Lankan Military forces,Sri Lankan military transport ferry,186,Sri Lanka,"","","","","","","","","","","","","","","","",Liberation Tigers of Tamil Eelam (LTTE),"","","","","",Unknown,1,"","",0,"",0,0,"","","","","","","","","",6,Explosives,15,Vehicle,5,Firearms,5,Unknown Gun Type,"","","","","","","","","",31,0,10,65,0,"",1,3,Minor (likely < $1 million),"","",0,"","","","","","","","","","","","","","","","","\"\"\"Rebels Attack Ship",� Daily Post,September 17,"2001.\"","Amal Jayasinghe, �Tiger Suicide Attacks Kill Sixteen in Sri Lanka,� Agence France Presse, September 16, 2001.","\"\"\"Tamil Tiger Suicide Mission Claims Thirty-one Combatants in Sri Lanka",� Deutsche Presse Agentur,September 17,"2001.\""
197903220008,1979,3,22,"",0,"",186,6,South Asia,Northern,Valvettiturai,9.814937,80.16608,1,0,"","",1,1,1,0,"","",0,1,0,1,Assassination,"","","","",3,Police,25,Police Security Forces/Officers,Police,Policeman,186,Sri Lanka,"","","","","","","","","","","","","","","","",Liberation Tigers of Tamil Eelam (LTTE),"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,3,Handgun,"","","","","","","","","","","","",Revolver,1,"","",0,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
200109240003,2001,9,24,"",0,"",186,6,South Asia,Northern,Jaffna,9.666399,80.020477,1,1,This incident occurred in the northern Jaffna peninsula.,09/24/2001: Six people were killed by an explosion believed to be caused by a trigger or pressure mine as their taxi was heading towards a military airfield in the northern Jaffna Peninsula in Sri Lanka. Members of the Liberation Tigers of Tamil Eelam (LTTE) were thought to be responsible for the attack. No group claimed responsibility.,1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",14,Private Citizens & Property,73,Vehicles/Transportation,Civilians,Civilians in a taxi on the Jaffna Peninsula,186,Sri Lanka,"","","","","","","","","","","","","","","","",Liberation Tigers of Tamil Eelam (LTTE),"","","","","",Unknown,1,"","",0,"",0,0,"","","","","","","","","",6,Explosives,8,Landmine,"","","","","","","","","","","","",Authorities believed that either a pressure mine or remote-controlled mine was used in the attack.,6,0,0,0,0,0,1,3,Minor (likely < $1 million),"",A three wheeled taxi was destroyed.,0,"","","","","","","","","","","","","","","","","\"\"\"Six Killed in Explosion in Sri Lanka War Zone",� Japan Economic Newswire,September 24,"2001.\"","","",CETIS,0,0
197903220011,1979,3,22,"",0,"",186,6,South Asia,Northern,Valvettiturai,9.814937,80.16608,1,0,"","",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",19,Transportation,99,Bus (excluding tourists),"",bus,186,Sri Lanka,"","","","","","","","","","","","","","","","",Liberation Tigers of Tamil Eelam (LTTE),"","","","","","",0,"","",0,2,"","","","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","",Unk,0,"","",1,"","",1,3,Minor (likely < $1 million),11250,"Damages: stole mailbags, estimated at $11,250",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
200110290002,2001,10,29,"",0,"",186,6,South Asia,Western,Colombo,6.897593,79.881483,1,0,"","10/29/2001: The Liberation Tigers of Tamil Eelam (LTTE) were suspected in a suicide bomb attack that killed five other people and wounded 16. The attack took place in Narahenpita, Western Province, Sri Lanka. The bomber exploded his device when police attempted to apprehend him. There was no claim of responsibility.",1,1,1,0,"","",0,1,1,3,Bombing/Explosion,"","","","",14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,Civilian,"Civilians in Narahenpita, Western Province, Sri Lanka",186,Sri Lanka,"","","","","","","","","","","","","","","","",Liberation Tigers of Tamil Eelam (LTTE),"","","","","",Unknown,1,"","",0,1,0,0,"","","","","","","","","",6,Explosives,13,Suicide (carried bodily by human being),"","","","","","","","","","","","","",6,0,1,16,0,0,0,"","","","",0,"","","","","","","","","","","","","","","",Reports indicated that the Prime Minister Ratnasiri Wickremanayake might have been the target however he was not in the area.,"�Sri Lankan Daily Details LTTE Suicide Bomber Attack, Prime Minister Targeted,� Daily News, October 30, 2001.","�Four killed in suicide bomb attack,� United Press International, October 29, 2001.","�Death toll up to five in Sri Lankan suicide attack,� Japanese Economic Newswire, October 30, 2001.",CETIS,0,0,0,0,""
198110150003,1981,10,15,"",0,"",186,6,South Asia,Northern,Jaffna,9.666399,80.020477,1,0,"","",1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,1,Assassination,"","","","",4,Military,34,"Military Personnel (soldiers, troops, officers, forces)",Local,2 soldiers and 1 civilian,186,Sri Lanka,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,2,"","","","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","",Firearm,3,"","",0,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
200110290006,2001,10,29,"",0,"",186,6,South Asia,Eastern,Maduru Oya,7.619344,81.196796,2,0,at Maduru Oya tank in Polonnaruwa district,10/29/2001: Members of the Liberation Tigers of Tamil Eelam (LTTE) killed two fisherman at the Maduru Oya reservoir in the Polonnaruwa district in Sri Lanka.  It is believed that the perpetrators fired at the fishermen indiscriminately.,1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",14,Private Citizens & Property,77,Laborer (General)/Occupation Identified,fishermen,two fishermen at Maduru Oya tank in Polonnaruwa district,186,Sri Lanka,"","","","","","","","","","","","","","","","",Liberation Tigers of Tamil Eelam (LTTE),"","","","","",Unknown,0,"","",0,-99,0,0,"","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","","",2,0,0,0,0,0,0,"","","","",0,"","","","","","","","","","","","","","","","According to Sinhaya.com, the two fishermen were shot while they were fishing in the Maduru Oya tank.  The perpetrators fired at the fisherman from Kandegamuwa village in Maduru Oya, across the jungle from where the victims were fishing.","\"\"\"Establishment of Eastern civil administration fast tracked","\"\" Daily News (Sri Lanka)",dailynews.lk,August 24,"2007.\"","\"\"\"Massacres by LTTE","\"\" Sinhaya.com.\"","",UMD Sri Lanka 2011
198112120007,1981,12,12,"",0,"",186,6,South Asia,Western,Colombo,6.941837,79.861687,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,"",headquarters of Freedom Part,186,Sri Lanka,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",6,"","",1,4,Unknown,"","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
200110300001,2001,10,30,"",0,"",186,6,South Asia,Northern,Point Pedro,9.82486,80.236347,1,1,The attack occurred in the Indian Ocean off of Point Pedro.,"10/30/2001: The Silk Pride, a Sri Lankan Navy oil tanker, was the target of a suicide bomb attack by the Liberation Tigers of Tamil Eelam (LTTE). The attack, which occurred off Sri Lanka�s Point Pedro, killed six people in addition to the four perpetrators who drove boats laden with explosives into the tanker. Two women were among the bombers. The LTTE admitted responsibility on their own radio station. Four other boats besides the suicide boat were used in the attack.",1,1,1,0,"","",0,1,1,3,Bombing/Explosion,"","","","",11,Maritime,59,Oil Tanker,Sri Lankan Oil Supply,"\"Oil Tanker \"\"SilkPride\"\"\"",186,Sri Lanka,"","","","","","","","","","","","","","","","",Liberation Tigers of Tamil Eelam (LTTE),"","","","","","The LTTE said that the attack was in retaliation to the October 2, 2001, Sri Lankan Navy attack on a Sea Tiger Base.",0,"","",0,4,0,1,9,Other,"","","","","","",-9,6,Explosives,15,Vehicle,"","","","","","","","","","","","","",10,0,4,"",0,0,1,2,Major (likely >= $1 million but < $1 billion),"",The tanker was destroyed.,0,"","","","","","","","","","","","","","","","","�Suicide bombing sets tanker ablaze in Sri Lanka,� Agence France Presse, October 30, 2001.","�Tigers say four suicide bombers blasted Sri Lankan tanker,� Agence France Presse, October 31, 2001.","",CETIS,0,0,0,0,""
198206090002,1982,6,9,"",0,"",186,6,South Asia,Unknown,Unknown,"","",5,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",2,Government (General),21,Government Building/Facility/Office,"",mail train,186,Sri Lanka,"","","","","","","","","","","","","","","","",Tamils,Secessionists,"","","","","",1,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,2,"","","","","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,1,0,1,""
200110300006,2001,10,30,"",0,"",186,6,South Asia,Eastern,Mutur,8.457907,81.268402,1,0,at houses in the Muttur village in Trincomalee District,"\"10/30/2001:  Members of the Liberation Tigers of Tamil Eelam (LTTE) threw hand grenades at several houses in the Muttur village in Trincomalee District in Sri Lanka, killing a six-year-old girl and injuring seven other civilians in the village.  The incident occurred at about 1:00am, and the targets were identified by authorities as Muslim civilians.  The extent of property damage is unknown.  At the time, there were ongoing clashes between groups of Muslims and Tamils in the area, and \"\"a senior police official accused the LTTE of carrying out indiscriminate grenade attacks on Muslim civilians with a view to inspiring further clashes.\"\"\"",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",14,Private Citizens & Property,69,Religion Identified,Muslim civilians,Muslim villagers in Mutur in Trincomalee District,186,Sri Lanka,"","","","","","","","","","","","","","","","",Liberation Tigers of Tamil Eelam (LTTE),"","","","","","Specific motive is unknown; however, there had been ongoing clashes between Muslims and Tamils in this area, and a senior police official accused LTTE of trying to instigate further clashes.  LTTE was fighting for an independent Tamil state.",0,"","",0,-99,0,0,"","","","","","","","","",6,Explosives,7,Grenade,"","","","","","","","","","","","",hand grenades,1,0,0,7,0,0,1,4,Unknown,-99,grenades thrown at homes,0,"","","","","","","","","","","","","","","","\"The source indicated that \"\"on the previous day","two persons were killed in and several were wounded in clashes involving groups of Muslims and Tamils. Police imposed a local curfew to prevent further clashes.\"\"\"","\"Norman Palihawadana, \"\"LTTE kills 6-year-old girl",7 injured in grenade attack,"\"\" The Island Online",October 31,"2001.\"","","",UMD Sri Lanka 2011
198210270009,1982,10,27,"",0,"",186,6,South Asia,Northern,Jaffna district,9.66123,80.02558,3,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",3,Police,22,"Police Building (headquarters, station, school)","",Police station,186,Sri Lanka,"","","","","","","","","","","","","","","","",Secessionists,"","","","","","",0,"","",0,15,"","","","","","","","","","","",5,Firearms,5,Unknown Gun Type,5,Firearms,5,Unknown Gun Type,"","","","","","","","",Firearm; Bombs,5,"",1,0,"","",1,"","","",Damages: stole firearms and ammo (police station),0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
200111030005,2001,11,3,"",0,"",186,6,South Asia,Western,Colombo,6.941837,79.861687,1,0,The offices of Upali Newspapers in Colombo,"11/3/2001: Unidentified individuals left a grenade in the offices of Upali Newspapers in Colombo, Western Province, Sri Lanka.  The pin on the grenade was pulled but it failed to explode; experts safely defused it.  No group claimed responsibility for it and the specific motive is unknown.",1,1,1,0,"","",0,0,0,3,Bombing/Explosion,"","","","",10,Journalists & Media,53,Newspaper Journalist/Staff/Facility,Sir Lankan newspaper,The staff and offices of Upali Newspapers,186,Sri Lanka,"","","","","","","","","","","","","","","","",Unknown,"","","","","",Unknown,0,"","",0,-99,0,0,"","","","","","","","","",6,Explosives,7,Grenade,"","","","","","","","","","","","","",0,0,0,0,0,0,0,"","","","",0,"","","","","","","","","","","","","","","",One source speculates that the grenade was left there in order to avoid a security search,"\"\"\"Grenade attack on Sri Lanka newspaper office","\"\" Agence France-Presse",November 3,"2001.\"","\"\"\"Grenade defused at Sri Lankan newspaper; no injuries reported","\"\" Associated Press",November 3,"2001.\"",""
198303000004,1983,3,0,"",0,"",186,6,South Asia,Unknown,Unknown,"","",5,0,"","",1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,2,Armed Assault,"","","","",4,Military,35,Military Transportation/Vehicle (excluding convoys),"",Army Truck,186,Sri Lanka,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",13,Unknown,"","",5,Firearms,5,Unknown Gun Type,"","","","","","","","",Ambushed; Firearm,0,0,"",5,0,"",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
200111090001,2001,11,9,"",0,"",186,6,South Asia,Unknown,Unknown,"","",5,0,"","11/09/2001: A suspected suicide bomber of the Liberation Tigers of Tamil Eelam (LTTE) threw himself onto a police jeep in eastern Sri Lanka. He missed his target, but the explosion killed the bomber and wounded three policemen.",1,1,1,0,"","",0,1,1,3,Bombing/Explosion,"","","","",3,Police,23,Police Patrol (including vehicles and convoys),Sri Lankan Police,Sri Lankan police jeep in eastern Sri Lanka,186,Sri Lanka,"","","","","","","","","","","","","","","","",Liberation Tigers of Tamil Eelam (LTTE),"","","","","",Unknown,1,"","",0,1,0,0,"","","","","","","","","",6,Explosives,13,Suicide (carried bodily by human being),"","","","","","","","","","","","","",1,0,1,3,0,0,1,3,Minor (likely < $1 million),"","",0,"","","","","","","","","","","","","","","","","Dilip Ganguly, �Tamil Tiger rebels attack police camps in Sri Lanka; three killed, nine wounded,� BC Cycle, November 11, 2001.","","",CETIS,0,0,0,0,""
