200112170002,2001,12,17,"",0,"",147,11,Sub-Saharan Africa,Enugu,Abia,6.335508,7.411028,1,0,"","12/17/2001: Armed men attacked a police station in Abia, Nigeria. Two assailants were killed in the attack, and one policeman was injured. The Movement for the Actualization of Sovereign State of Biafra (MASSOB) was blamed for the attack.",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",3,Police,22,"Police Building (headquarters, station, school)",Nigerian Police Department,"Police station in Abia, Nigeria",147,Nigeria,"","","","","","","","","","","","","","","","",Movement for the Actualization of the Sovereign State of Biafra (MASSOB),"","","","","",Unknown,0,"","",0,"",0,0,"","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","","",2,0,2,1,0,"",1,4,Unknown,"","",0,"","","","","","","","","","","","","","","","","\"�Alleged Igbo group activists attack police station in Abia, two said dead,\"\" The Comet",December 17,"2001.\"","","",CETIS,1,1,0
197602130003,1976,2,13,"",0,"",147,11,Sub-Saharan Africa,Lagos,Lagos,6.452331,3.419044,1,0,The incident occurred at the Alagbon junction in the Ikoyi neighborhood of the city.,"02/13/1976: Assailants attacked General Murtala Mohammed in a coup attempt at the Alagbon junction in Ikoyi neighborhood, Lagos, Nigeria. Mohammed, the 4th Head of State of Nigeria, and his driver were killed in the incident.  No group claimed responsibility; however, sources attributed the attack to a coup led by Buka Suka Dimka of the Nigerian Army Physical Training Corps.",1,1,1,0,"","",0,1,0,1,Assassination,"","","","",2,Government (General),17,Head of State,Government of Nigeria,4th Head of State: General Murtala Ramat Mohammed,147,Nigeria,"","","","","","","","","","","","","","","","",Coup plotters,"","","","","","",0,"","",0,-99,-99,0,"","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Multiple AK-47 assault rifles were used in the attack.,3,0,0,1,0,0,0,"","","","",0,"","","","","","","","","","","","","","","","The victims included Sergeant Adamu Michika, Sergeant Akintunde Akinterinwa, and Sergeant Michael Otuwu.","\"Segun Akande, \"\"42 years ago",one of Nigeria's most promising leaders was assassinated,"\"\" Pulse.ng",April 22,"2018.\"","\"\"\"Anniversary: Motoring Error that Led to the Killing of General Murtala Mohammed","\"\" Motoring World International",February 13,"2018.\""
200112230005,2001,12,23,"",0,"",147,11,Sub-Saharan Africa,Oyo,Ibadan,7.386749,3.935909,1,0,"","12/23/2001: Chief Bola Ige was shot by a seven-member gang of gunmen who broke into his home. The killing was allegedly done in response to an ongoing political dispute. Ige was the leader of the Alliance for Democracy (AD), the party that controlled six Southwest states. Disagreement stemmed from determination of the PDP leaders to win the Southwest states in the 2003 election. Although the gang of assassins confessed to murdering Ige, all suspects accused of hiring the gang, including Senator Iyiola Omisore, and 11 others, were cleared and freed by Oyo state High courts sitting in Ibadan.",1,1,1,0,"","",0,1,0,1,Assassination,"","","","",2,Government (General),14,Judge/Attorney/Court,Attorney General and Minister of Justice,Chief Bola Ige,147,Nigeria,"","","","","","","","","","","","","","","","",People's Democratic Party (PDP),"","","","","","The killing was allegedly a political assassination, sponsored by ruling members of the PDP, aimed at keeping Ige from quitting the cabinet and going home to provide leadership for the Alliance for Democracy. If this were the case, the PDP may not have won the South West states in the 2003 general election, which the AD party had then controlled.",1,"","",0,7,12,0,"","","","","","","","","",5,Firearms,3,Handgun,"","","","","","","","","","","","",Ige was shot close to the lower rib with a pistol and a special bullet that dissolved.,1,0,0,0,0,0,1,"","","",The perpetrators broke into the home of Chief Bola Ige.,0,"","","","","","","","","","","","","","","","\"Mr. Damola Adebayo (a.k.a. \"\"Fryo\"\")",the prime suspect in the case,alleged that Osun Deputy Governor,Otunba Iyiola Omisore,and some leaders of the ruling Peoples Democratic Party (PDP) were the masterminds and sponsors of the murder. Members of the 7-man gang who killed Ige claim there were 19 sponsors in total,including a member of the Oyo State Government House,a top official of the Osun State House of Assembly,a local government chairman in Lagos State,a local government chairman in Osun State and a police top brass.  Omisore denied these accusations. No one has been convicted in the case,"and the inability to track down the killers has been viewed as a grand cover up by the police and presidency authorities.\""
198001170007,1980,1,17,"",0,"",147,11,Sub-Saharan Africa,Kaduna,Kaduna,10.530204,7.437338,1,0,"","",1,1,1,0,"","",0,1,0,9,Unknown,"","","","",7,Government (Diplomatic),46,Embassy/Consulate,"",Consulate,216,Great Britain,"","","","","","","","","","","","","","","","",Zimbabwe Patriotic Front,"","","","","","",0,"","",0,"","","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","","","","","","","",1,4,Unknown,"","",1,10,0,"","","","",0,"","","","","","","","","","","","",PGIS,1,1,1,1,""
200201020008,2002,1,2,"",0,"",147,11,Sub-Saharan Africa,Taraba,Donga,7.722279,10.052053,1,0,The incident occurred on a road between Donga and Rafin Kada in Central Nigeria's Taraba state.,01/02/2002: Eight people of the Jukun tribe were killed and five others injured in an ambush by suspected ethnic Tiv militiamen in Central Nigeria's Taraba state. The victims were traveling in two vehicles along the road between Donga and the state's another southern town of Rafin Kada when gunmen opened fire. The relations between the Tivs of Benue and Jukuns of neighboring Taraba have long been strained by growing competition over farmlands.,1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",14,Private Citizens & Property,68,Named Civilian,Nigerian Civilians,"Jukuns, a tribe of the Central Nigerian state of Taraba",147,Nigeria,"","","","","","","","","","","","","","","","",Unknown,"","","","","",Unknown,0,"","",0,"",0,0,"","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","","",8,0,0,5,0,0,1,3,Minor (likely < $1 million),"","Suspected Tiv militiamen ambushed 2 commercial vehicles, killing 8 people and injuring 5.",0,"","","","","","","","","","","","","","","","","�Eight Killed by Ethnic Militiamen in Central Nigeria,� Xinhua News Agency, January 3, 2002.","","",CETIS,-9,-9,0,-9,""
198311110001,1983,11,11,"",0,"",147,11,Sub-Saharan Africa,Unknown,Unknown,"","",5,0,"","",1,1,1,0,"","",0,0,0,1,Assassination,"","","","",2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,Nigeria,"Senator Girgiri Lawan, Senator of ruling National Party",147,Nigeria,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","",0,"","",1,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
200208160002,2002,8,16,"",0,"",147,11,Sub-Saharan Africa,Ogun,Ayetoro,7.238744,3.035081,1,0,"","08/16/2002: Gunmen in Ayetoro, Nigeria opened fire on a vehicle carrying the chairman of the Kwarad State Chapter of Nigeria's ruling People's Democratic Party, Alhaji Ahman Ahmed Sardaunna Pategi. Pategi and his policeman bodyguard were killed in the attack. A personal friend of Pategi who was in the car was shot in the leg as well. No claim of responsibility was made for the incident.",1,1,1,0,"","",0,1,0,1,Assassination,"","","","",2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,People's Democratic Party (PDP),"Alhaji Ahman Ahmed Sardaunna Pategi, Chairman of the Kwara State Chapter of Nigeria's ruling People's Democratic Party",147,Nigeria,"","","","","","","","","","","","","","","","",Unknown,"","","","","",Unknown,0,"","",0,"",0,0,"","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","",The attackers moved their vehicle into a position that forced Pategi's car to come to a stop.  They then began to fire guns at Pategi's car.,2,0,0,1,0,0,-9,"","","","",0,"","","","","","","","","","","","","","","","","\"Abiodun Fagbemi, \"\"Nigeria: Unknown gunmen kill Kwara State PDP chairman",orderly,"\"\" The Guardian",August 17,"2002.\"","\"\"\"Nigeria's ruling party official shot dead","\"\" Xinhua General News Service",August 17,"2002.\""
198311270001,1983,11,27,"",0,"",147,11,Sub-Saharan Africa,Lagos,Lagos,6.618911,3.305532,1,0,"","",1,1,1,0,"","",0,1,0,1,Assassination,"","","","",2,Government (General),18,"Government Personnel (excluding police, military)",Nigerian Ports Authority,"Chief Joe Nkpang, Assistant general Manager",147,Nigeria,"","","","","","","","","","","","","","","","",Gang,"","","","","","",0,"","",0,"","","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","",1,"","",0,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
200209220003,2002,9,22,"",0,"",147,11,Sub-Saharan Africa,Kano,Kano,11.974328,8.50026,1,0,The victim's home on UDB road in Hotoro GRA in Kano,"9/22/2002: Suspected assassins shot and killed Alhaji Isyaku Mohammed in his home in Kano, Kano State, Nigeria.  Alhaji Isyaku Mohammed was the National Vice-Chairman of the United Nigeria Peoples Party (UNPP).  The assailants broke into his house, refused payment for his safety, and shot him in front of his family.  The incident occurred during increased violence leading up to the 2003 elections.",1,1,1,0,"","",0,1,0,1,Assassination,"","","","",2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,United Nigeria Peoples Party (UNPP),"Alhaji Isyaku Mohammed, National Vice-Chairman of the United Nigeria Peoples Party (UNPP)",147,Nigeria,"","","","","","","","","","","","","","","","",Gunmen,"","","","","","Specific motive is unknown; however, the incident occurred during increased violence leading up to the 2003 elections.",1,"","",0,-99,0,0,"","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","","",1,0,0,0,0,0,0,"","","","",0,"","","","","","","","","","","","","","","","The family offered the gunmen money in exchange for the victim's safety; they refused, stating they were there to take his life.","\"Auwalu S. Mu'azu, \"\"UNPP Vice-Chairman Killed in Kano","\"\" Daily Trust",September 23,"2002.\"","\"Yakubu Musa, \"\"IBB Worried About Insecurity","\"\" This Day",September 24,"2002.\"",""
198311290002,1983,11,29,"",0,"",147,11,Sub-Saharan Africa,Lagos,Lagos,6.455641,3.429865,1,0,"","",1,1,1,0,"","",0,0,0,1,Assassination,"","","","",2,Government (General),21,Government Building/Facility/Office,Nigerian Federal House of Representatives,"Chief Edwin Ume-Ezeoke, former speaker",147,Nigeria,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,10,"","","","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","",Firearm,0,"","",1,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
200211020004,2002,11,2,"",0,"",147,11,Sub-Saharan Africa,Plateau,Namaran,9.103389,9.748799,2,0,"","11/02/2002: Three people, including two members of a peace committee, were beheaded by unknown perpetrators near Namaran village, Plateau State, Nigeria. The victims were on their return trip from Namaran village after assessing the damage done to a village (unspecified) by unknown perpetrators on October 25, 2002.",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",2,Government (General),18,"Government Personnel (excluding police, military)",Nigerian Government Officials,Nigerian government assistants on the return trip from Namaran village,147,Nigeria,"","","","","","","","","","","","","","","","",Unknown,"","","","","",Unknown,0,"","",0,"",0,0,"","","","","","","","","",9,Melee,23,Knife or Other Sharp Object,"","","","","","","","","","","","",Unspecified weapons were used in the incident.,3,0,"",0,0,"",-9,4,Unknown,"","",0,"","","","","","","","","","","","","","","","","\"Isa Abdulsalami, \"\"Nigeria: Political Assistant to Governor Reportedly Beheaded by Warring Group",� Lagos The Guardian,November 6,"2002.\"","\"Taye Obateru, \"\"Two LG Bosses Beheaded as Plateau Crisis Rages",� Vanguard,November 6,"2002.\"","\"Funmi Peter-Omale, \"\"Dariye Vows to Bring Aide's Killers to Book"
198801230002,1988,1,23,"",0,"",147,11,Sub-Saharan Africa,Lagos,Lagos,6.618911,3.305532,1,0,"","",1,1,1,0,"","",0,1,0,1,Assassination,"","","","",7,Government (Diplomatic),45,"Diplomatic Personnel (outside of embassy, consulate)",Libya State Dept,Charge Aboubaker,113,Libya,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,3,Handgun,"","","","","","","","","","","","",Pistol,1,"","",0,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,1,1,""
200211150003,2002,11,15,"",0,"",147,11,Sub-Saharan Africa,Kwara,Ilorin,8.500509,4.551716,1,0,"The offices of National Pilot newspaper located at 38 Dele Abubakar Road, Ilorin","11/15/2002: A bomb exploded at the building housing the National Pilot newspaper offices in Ilorin, Kwara state, Nigeria.  Five people were injured and the building was badly damaged in the explosion.  The newspaper is owned by Dr Bukola Saraki, the son of Dr Olusola Saraki, an important figure in politics.  Specific motive is unknown; however, employees of the newspaper believe that the attack was politically motivated.   Dr Bukola Saraki believes that the attack was state-perpetrated.",1,1,1,1,2,Other Crime Type,0,1,0,3,Bombing/Explosion,"","","","",10,Journalists & Media,53,Newspaper Journalist/Staff/Facility,Nigerian newspaper,"National Pilot, a newspaper located in Ilorin",147,Nigeria,14,Private Citizens & Property,77,Laborer (General)/Occupation Identified,Civilians,Civilians working in the newspaper office in Ilorin,147,Nigeria,"","","","","","","","",Unknown,"","","","","","Specific motive is unknown; however, the owner of the newspaper believes that it was state-perpetrated and politically motivated.",0,"","",0,-99,0,0,"","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","","",0,0,0,5,0,0,1,4,Unknown,"","The offices of the newspaper were badly damaged, particularly the roof",0,"","","","","","","","","","","","","","","","","\"\"\"Nigeria; Bomb Rocks Saraki's Newspaper House; Publisher Accuses Kwara Government","\"\" Africa News",November 16,"2002\"","\"\"\"Nigeria: Explosion Rocks Office of Ilorin Based Weekly Tabloid",Injures Six,"\"\" The Guardian",November 16,"2002\""
198803130003,1988,3,13,"",0,"",147,11,Sub-Saharan Africa,Lagos,Lagos,6.618911,3.305532,1,0,"","",1,1,1,0,"","",0,1,0,1,Assassination,"","","","",8,Educational Institution,48,Teacher/Professor/Instructor,Language Teachers Based out of Saudi Embassy*,Teachers,173,Saudi Arabia,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,1,"","","","","","","","","","","",5,Firearms,3,Handgun,"","","","","","","","","","","","",Pistol - silenced,3,"","",0,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,1,1,""
200212130002,2002,12,13,"",0,"",147,11,Sub-Saharan Africa,Plateau,Jos,9.933381,8.885243,1,0,"","12/13/2002: Fulani nomads attacked Rim, a Jos village in central Nigeria, killing 14 civilians.",0,1,1,1,3,Intra/Inter-group Conflict,0,1,0,2,Armed Assault,"","","","",14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,Civilians,"Indiscriminate civilians in their village in Rim, Nigeria",147,Nigeria,"","","","","","","","","","","","","","","","",Fulani extremists,"","","","","",Unknown,0,"","",0,"",0,0,"","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","",The type of weapon used in this incident was not reported.,14,0,0,0,0,0,0,"","","","",0,"","","","","","","","","","","","","","","",Paris AFP reported that Fulani nomads were likely responsible for the attack. Fighting has been reported previously between the largely Muslim nomads and Christian villagers in this region.,"�Fulani nomads attack village leaving 14 people dead in Plateau State,� Paris AFP, December 13, 2002.","","",CETIS,-9,-9,0,-9,""
199103280003,1991,3,28,"",0,"",147,11,Sub-Saharan Africa,Katsina,Unknown,12.323997,7.520477,4,0,"","",1,1,1,0,"","",0,1,0,7,Facility/Infrastructure Attack,"","","","",10,Journalists & Media,53,Newspaper Journalist/Staff/Facility,Government run newspaper,office,147,Nigeria,"","","","","","","","","","","","","","","","",Katsina Muslim Society,"","","","","","",0,"","",0,"","","","","","","","","","","","",8,Incendiary,"","","","","","","","","","","","","","",Incendiary,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
200302020002,2003,2,2,"",0,"",147,11,Sub-Saharan Africa,Lagos,Lagos,6.520917,3.379534,1,0,"","02/02/2003: At around 11 am local time, a bomb exploded in a busy shopping street in Lagos, killing at least 20 and injuring at least 43. The blast destroyed two four-story blocks, a row of small street stalls, and a bank which was subsequently looted. Later, explosive residue was found at the scene.",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",14,Private Citizens & Property,71,Race/Ethnicity Identified,Nigerian Citizens,"Nigerian Citizens at a street market on Idumagbo Avenue, Lagos Island, Lagos",147,Nigeria,1,Business,3,Bank/Commerce,Nigerian Businesses,"Local merchants and a bank on Lagos Island, Lagos",147,Nigeria,"","","","","","","","",Unknown,"","","","","",Unknown,0,"","",0,"",0,0,"","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Unknown explosives were used.,20,"","",43,"","",1,2,Major (likely >= $1 million but < $1 billion),-99,"Two four-storey buildings were destroyed, containing apartments, textile stores, clock stores, and small street stalls. A bank next to the bomb site was destroyed, its vault blasted open, and quickly looted.",0,"","","","","","","","","","","","","","","","The rescue response was slow, and as a result pandemonium ensued, between looting, searching for survivors, and anger at the local government for their lack of preparedness and response. The local government attempted to play down speculation of a terrorist incident by saying there was no evidence of a terrorist event. The death toll varied from 20 to over 50.","\"David Pilditch, \"\"40 Killed As Bank is Blitzed; Al-Qaeda Fear in Lagos Blast","\"\" Daily Record",February 3,"2003.\"","\"Ade Obisesan, \"\"Nigerian police find explosives residue after Lagos blast","\"\" AFP",February 5,"2003.\"","\"\"\"Nigeria; Lagos: Groaning Under Another Explosion"
199108300002,1991,8,30,"",0,"",147,11,Sub-Saharan Africa,Zamfara,Gusau City,12.169841,6.674302,1,0,"","",1,1,1,-9,"","",0,1,0,7,Facility/Infrastructure Attack,"","","","",2,Government (General),14,Judge/Attorney/Court,Government,"Courthouse, Bank, Guest house",147,Nigeria,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",8,Incendiary,"","","","","","","","","","","","","","",Incendiary,2,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
