200112240004,2001,12,24,"",0,"",205,5,Southeast Asia,Yala (Province),Unknown,6.202025,101.252379,4,0,"","12/24/2001: Suspected Muslim extremists attacked a police post in an unspecified location in Yala province. It was suspected that the attacks were linked to the killing of Madari Ni-ing Jae Ae, a top official of the Pattani United Liberation Organization. One police officer was killed in the attack.",1,1,1,0,"","",1,1,0,2,Armed Assault,"","","","",3,Police,22,"Police Building (headquarters, station, school)",Thailand Interior Ministry,"Police post in Yala province, Thailand",205,Thailand,"","","","","","","","","","","","","","","","",Unknown,"","","","","",Unknown,0,"","",0,"","",0,"","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","","",1,0,"",1,0,"",-9,"","","","",0,"","","","","","","","","","","","","","","","This was one of five related attacks (cf. [200112240003-07).  All of the attacks occurred within 30 minutes of each other during the night of December 24, 2001.  They were all interpreted as revenge attacks for the killing of Madari Ni-ing Jae Ae, a top official of the Pattani United Liberation Organization in November 2001.","\"�Southern terrorists kill six policemen during attacks on remote posts,\"\" Bangkok Radio",December 25,"2001.\"","\"�Five policemen killed as gunmen attack posts in Thailand,\"\" AFX News Limited",December 25,"2001.\"","\"�Suspected Muslim separatists kill six in Thai police attacks,\"\" Agence France Presse",December 25,"2001.\""
197212280001,1972,12,28,"",0,"",205,5,Southeast Asia,Bangkok,Bangkok,13.785793,100.560852,1,0,"","",1,1,1,0,"","",0,1,0,5,Hostage Taking (Barricade Incident),"","","","",7,Government (Diplomatic),46,Embassy/Consulate,"",Israeli Embassy,97,Israel,"","","","","","","","","","","","","","","","",Black September,"","","","","","",0,"","",0,4,"","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearms,0,"","",0,"","",1,3,Minor (likely < $1 million),15000,"",1,6,0,18,0,"","",0,"","","","","",7,Unknown,"","","","","",PGIS,1,1,1,1,""
200112240005,2001,12,24,"",0,"",205,5,Southeast Asia,Narathiwat (Province),Unknown,6.190088,101.797961,4,0,"","12/24/2001: Suspected Muslim extremists attacked a police post in an unspecified location in Narathiwat province. It was suspected that the attacks were linked to the killing of Madari Ni-ing Jae Ae, a top official of the Pattani United Liberation Organization. One police officer was killed in the attack.",1,1,1,0,"","",1,1,0,2,Armed Assault,"","","","",3,Police,22,"Police Building (headquarters, station, school)",Thailand Interior Ministry,"Police post in Narathiwat province, Thailand",205,Thailand,"","","","","","","","","","","","","","","","",Unknown,"","","","","",Unknown,0,"","",0,"","",0,"","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","","",1,0,"",1,0,"",-9,"","","","",0,"","","","","","","","","","","","","","","","This was one of five related attacks (cf. [200112240003-07).  All of the attacks occurred within 30 minutes of each other during the night of December 24, 2001.  They were all interpreted as revenge attacks for the killing of Madari Ni-ing Jae Ae, a top official of the Pattani United Liberation Organization in November 2001.","\"�Southern terrorists kill six policemen during attacks on remote posts,\"\" Bangkok Radio",December 25,"2001.\"","\"�Five policemen killed as gunmen attack posts in Thailand,\"\" AFX News Limited",December 25,"2001.\"","\"�Suspected Muslim separatists kill six in Thai police attacks,\"\" Agence France Presse",December 25,"2001.\""
197404230001,1974,4,23,"",1,3/20/1975,205,5,Southeast Asia,Pattani,Muang Pattani district,6.869484,101.250483,3,0,"","",1,1,1,-9,"","",0,1,0,6,Hostage Taking (Kidnapping),"","","","",15,Religious Figures/Institutions,85,Religious Figure,"",missionary nurse,142,Netherlands,15,Religious Figures/Institutions,85,Religious Figure,"",missionary nurse,144,New Zealand,"","","","","","","","",Unknown,"","","","","","",0,"","",0,4,"","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","",2,"","",0,"","",0,"","","","",1,2,0,"","","",Thailand,1,500000,"","","","",4,Hostage(s) killed (not during rescue attempt),2,"","","","",PGIS,-9,-9,1,1,""
200112240006,2001,12,24,"",0,"",205,5,Southeast Asia,Pattani (Province),Unknown,6.700696,101.433915,4,0,"","12/24/2001: Suspected Muslim extremists attacked a police post in an unspecified location in Pattani province. It was suspected that the attacks were linked to the killing of Madari Ni-ing Jae Ae, a top official of the Pattani United Liberation Organization. One police officer was killed in the attack.",1,1,1,0,"","",1,1,0,2,Armed Assault,"","","","",3,Police,22,"Police Building (headquarters, station, school)",Thailand Interior Ministry,"Police post in Pattani province, Thailand",205,Thailand,"","","","","","","","","","","","","","","","",Unknown,"","","","","",Unknown,0,"","",0,"","",0,"","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","","",1,0,"",1,0,"",-9,"","","","",0,"","","","","","","","","","","","","","","","This was one of five related attacks (cf. [200112240003-07).  All of the attacks occurred within 30 minutes of each other during the night of December 24, 2001.  They were all interpreted as revenge attacks for the killing of Madari Ni-ing Jae Ae, a top official of the Pattani United Liberation Organization in November 2001.","\"�Southern terrorists kill six policemen during attacks on remote posts,\"\" Bangkok Radio",December 25,"2001.\"","\"�Five policemen killed as gunmen attack posts in Thailand,\"\" AFX News Limited",December 25,"2001.\"","\"�Suspected Muslim separatists kill six in Thai police attacks,\"\" Agence France Presse",December 25,"2001.\""
197706000003,1977,6,0,"",0,"",205,5,Southeast Asia,Songkhla,Hat Yai,7.013983,100.471242,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",19,Transportation,100,Train/Train Tracks/Trolley,"",Railroad Station,205,Thailand,"","","","","","","","","","","","","","","","",Sanidila Secessionist Movement,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",16,"","",1,3,Minor (likely < $1 million),8000,"",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
200112240007,2001,12,24,"",0,"",205,5,Southeast Asia,Narathiwat (Province),Unknown,6.425461,101.825314,4,0,"","12/24/2001: Suspected Muslim extremists attacked a police post in an unspecified location in Narathiwat province. It was suspected that the attacks were linked to the killing of Madari Ni-ing Jae Ae, a top official of the Pattani United Liberation Organization. One police officer was killed in the attack.",1,1,1,0,"","",1,1,0,2,Armed Assault,"","","","",3,Police,22,"Police Building (headquarters, station, school)",Thailand Interior Ministry,"Police post in Narathiwat province, Thailand",205,Thailand,"","","","","","","","","","","","","","","","",Unknown,"","","","","",Unknown,0,"","",0,"","",0,"","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","","",1,0,"",1,0,"",-9,"","","","",0,"","","","","","","","","","","","","","","","This was one of five related attacks (cf. [200112240003-07).  All of the attacks occurred within 30 minutes of each other during the night of December 24, 2001.  They were all interpreted as revenge attacks for the killing of Madari Ni-ing Jae Ae, a top official of the Pattani United Liberation Organization in November 2001.","\"�Southern terrorists kill six policemen during attacks on remote posts,\"\" Bangkok Radio",December 25,"2001.\"","\"�Five policemen killed as gunmen attack posts in Thailand,\"\" AFX News Limited",December 25,"2001.\"","\"�Suspected Muslim separatists kill six in Thai police attacks,\"\" Agence France Presse",December 25,"2001.\""
197706240001,1977,6,24,"",0,"",205,5,Southeast Asia,Bangkok,Bangkok,13.785793,100.560852,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",6,Airports & Aircraft,44,Airport,"",Don Muang Airport,205,Thailand,"","","","","","","","","","","","","","","","",Pattani United Liberation Organization (PULO),"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",4,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
200112240008,2001,12,24,"",0,"",205,5,Southeast Asia,Narathiwat (Province),Unknown,6.190088,101.797961,4,0,"","12/24/2001: Suspected Muslim extremists attacked a police post in an unspecified location in Narathiwat province. It was suspected that the attacks were linked to the killing of Madari Ni-ing Jae Ae, a top official of the Pattani United Liberation Organization. One police officer was killed in the attack.",1,1,1,0,"","",1,1,0,2,Armed Assault,"","","","",3,Police,22,"Police Building (headquarters, station, school)",Thailand Interior Ministry,"Police post in Narathiwat province, Thailand",205,Thailand,"","","","","","","","","","","","","","","","",Unknown,"","","","","",Unknown,0,"","",0,"","",0,"","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","","",1,0,"",1,0,"",-9,"","","","",0,"","","","","","","","","","","","","","","","This was one of five related attacks (cf. [200112240003-07).  All of the attacks occurred within 30 minutes of each other during the night of December 24, 2001.  They were all interpreted as revenge attacks for the killing of Madari Ni-ing Jae Ae, a top official of the Pattani United Liberation Organization in November 2001.","\"�Southern terrorists kill six policemen during attacks on remote posts,\"\" Bangkok Radio",December 25,"2001.\"","\"�Five policemen killed as gunmen attack posts in Thailand,\"\" AFX News Limited",December 25,"2001.\"","\"�Suspected Muslim separatists kill six in Thai police attacks,\"\" Agence France Presse",December 25,"2001.\""
197709220006,1977,9,22,"",0,"",205,5,Southeast Asia,Yala,Unknown,6.201532,101.251838,4,0,"","",1,1,1,0,"","",0,0,0,1,Assassination,"","","","",2,Government (General),16,Royalty,Thai Royal Family,King Bhumipol Adulyadej and Queen Sirikit,205,Thailand,"","","","","","","","","","","","","","","","",Pattani United Liberation Organization (PULO),"","","","","","",0,"","",0,3,"","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Bomb,1,0,0,50,0,0,1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",UMD Miscellaneous,0,0,0,0,""
200204150003,2002,4,15,"",0,"",205,5,Southeast Asia,Tak (Province),Mae Sot,16.723537,98.584374,3,0,Thai-Burmese Friendship Bridge connecting the towns of Mae Sot and Myawadi,"04/15/2002: An explosion occurred on the Thai-Burmese Friendship Bridge connecting the towns of Mae Sot and Myawadi. The bomb was attached to a three-whelled bicycle which was used to transport people and produce over the bridge. Seven civilians were killed and approximately 27 injured. Authorities blamed the Karen National Union (KNU), though the KNU denied responsibility for the explosion.",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",19,Transportation,103,Bridge/Car Tunnel,Civilians,Civilians in Mae Sot,205,Thailand,"","","","","","","","","","","","","","","","",Karen National Union,"","","","","",Unknown,1,"","",0,"",0,0,"","","","","","","","","",6,Explosives,29,Sticky Bomb,"","","","","","","","","","","","",The bomb was attached to a bicycle.,7,0,0,27,0,0,1,4,Unknown,"","",0,"","","","","","","","","","","","","","","","","\"\"\"Karen National Union denies role in explosion near Thai-Burmese bridge","\"\" Bangkok Post","04/17/2002.\"","\"\"\"AFP: Myanmar launches probe into fatal border blast","\"\" Agence France Presse","04/16/2002.\"","\"\"\"Revenege suspected in fatal explosion blast that killed five Burmese","\"\" The Nation","04/16/2002.\""
197808300004,1978,8,30,"",0,"",205,5,Southeast Asia,Sa Kaeo,Aranyaprathet,13.678221,102.521239,1,0,"","",1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,3,Bombing/Explosion,"","","","",4,Military,35,Military Transportation/Vehicle (excluding convoys),"",military jeep,205,Thailand,"","","","","","","","","","","","","","","","",Khmer Rouge,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,11,"Projectile (rockets, mortars, RPGs, etc.)",6,Explosives,7,Grenade,"","","","","","","","",Rockets; Grenade,6,"","",0,"","",1,3,Minor (likely < $1 million),5000,"",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,1,1,0,1,""
200205240003,2002,5,24,"",0,"",205,5,Southeast Asia,Tak (Province),Mae Sot,16.723537,98.584374,1,0,"",05/24/2002: Armed rebels attacked a military checkpoint along Thailand�s border with Burma in the Mae Sot district. No soldiers were harmed in the exchange; the military suspected the Karen National Union (KNU).,1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",4,Military,34,"Military Personnel (soldiers, troops, officers, forces)",Thai Military,Military Personnel in Mae Sot,205,Thailand,"","","","","","","","","","","","","","","","",Karen National Union,"","","","","",Unknown,1,"","",0,10,0,-9,"","","","","","","","",-9,5,Firearms,2,Automatic or Semi-Automatic Rifle,6,Explosives,7,Grenade,"","","","","","","","","",0,0,0,0,0,0,-9,4,Unknown,"","",0,"","","","","","","","","","","","","","","","","�Armed group in dawn attack,� The Nation, May 25, 2002.","\"�Burma accuses Thai-based \"\"terrorist\"\" groups of targeting civilians",� BBC Monitoring,May 29,"2002.\"","Supamart, Kasem, �Tension mounts as more attacks reported, Burma sends in reinforcement,� Bangkok Post, May 27, 2002.",CETIS,1,1
197808310001,1978,8,31,"",0,"",205,5,Southeast Asia,"",Phu Sang Nua,17.742222,102.057222,2,0,"","",1,1,1,-9,"","",0,1,0,2,Armed Assault,"","","","",2,Government (General),16,Royalty,"","Helicopter, Crown Prince Wachiralongkon",205,Thailand,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,0,"","",0,"","",1,3,Minor (likely < $1 million),1000,"",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
200206040001,2002,6,4,"",0,"",205,5,Southeast Asia,Ratchaburi (Province),Ban Kha,13.391652,99.389511,1,0,"",06/04/2002: Unknown gunmen opened fired targeting civilians on a school bus in Ban Kha in Ratchaburi province. Three were killed and twelve were wounded,1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",19,Transportation,99,Bus (excluding tourists),Citizens,Thai School Children,205,Thailand,"","","","","","","","","","","","","","","","",Unknown,"","","","","",Unknown,0,"","",0,3,0,-9,"","","","","","","","",-9,5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","","",3,0,0,12,0,0,-9,4,Unknown,"",The Thai school bus which was attacked was damaged,0,"","","","","","","","","","","","","","","","","�Small ethnic groups suspected of carrying out school bus attack,� Bangkok Post, June 5, 2002.","�Burma Denies Involvement in Thai Bus Attack, Blames Rebels,� Agence France Presse, June 5, 2002.","\"\"\"Q&A: Thaksin hunts down killers of schoolchildren","\"\" Matichon",June 6,"2002.\"",CETIS,-9,-9
197809300008,1978,9,30,"",0,"",205,5,Southeast Asia,Surat Thani,Surat Thani,9.133885,99.326698,1,0,"","",1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,3,Bombing/Explosion,"","","","",4,Military,27,Military Barracks/Base/Headquarters/Checkpost,"",Ban Na Son District Outpost,205,Thailand,"","","","","","","","","","","","","","","","",Communists,Insurgents,"","","","","",0,"","",0,10,"","","","","","","","","","","",6,Explosives,7,Grenade,"","","","","","","","","","","","",Grenade,9,"","",12,"","",1,3,Minor (likely < $1 million),20000,"",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
200206110004,2002,6,11,"",0,"",205,5,Southeast Asia,Narathiwat (Province),Yala,6.190088,101.797961,4,0,"",06/11/2002: Gunmen thought to be part of the guerrilla group Barisan Revolusi Nasional (BRN) by authorities killed two policemen on duty in the Thai province of Narathiwat.,1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",3,Police,25,Police Security Forces/Officers,Thai Law Enforcement,Thai Police Officers in Narathiwat Province,205,Thailand,"","","","","","","","","","","","","","","","",Barisan Revolusi Nasional (BRN),"","","","","",Unknown,1,"","",0,7,0,-9,"","","","","","","","",-9,5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","","",2,0,0,0,0,0,-9,4,Unknown,"","",0,"","","","","","","","","","","","","","","","","Waedaoh Harai and Apiradee Treerutkuarkul, �Separatist gang suspected after two policemen shot dead in ambush,� Bangkok Post, June 13, 2002.","�Two policemen on duty shot dead in southern province of Narathiwat�, The Nation, June 12, 2002.","�Yala police murders: Hunt for seven BRN guerrillas,� The Nation, June 19, 2002.",CETIS,0,0,0,0,""
197810190001,1978,10,19,"",0,"",205,5,Southeast Asia,"",Hat Yai,7.013983,100.471242,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",19,Transportation,100,Train/Train Tracks/Trolley,"",railroad station,205,Thailand,"","","","","","","","","","","","","","","","",Sanidila Secessionist Movement,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,6,Explosives,14,Time Fuse,"","","","","","","","",Explosive; Bomb - timed,0,"","",10,"","",1,3,Minor (likely < $1 million),5000,"",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
200207010003,2002,7,1,"",0,"",205,5,Southeast Asia,Narathiwat (Province),Narathiwat,5.90016,101.752385,1,0,"","07/01/2002: A small bomb exploded in Narathiwat, Thailand. The bomb was attached to a motorcycle, which was parked near an unspecified government offices. No one was injured. Shortly after this attack another bomb exploded at another nearby office.",1,1,1,0,"","",1,1,0,3,Bombing/Explosion,"","","","",2,Government (General),21,Government Building/Facility/Office,Local Thai Government,"Government Offices in Narathiwat, Thailand",205,Thailand,"","","","","","","","","","","","","","","","",Unknown,"","","","","",Unknown,0,"","",0,"",0,0,"","","","","","","","","",6,Explosives,29,Sticky Bomb,"","","","","","","","","","","","","",0,0,0,0,0,0,1,3,Minor (likely < $1 million),"",Moderate damage was done to the building.,0,"","","","","","","","","","","","","","","","The perpetrators were unknown, but Muslim rebels were suspected - their activity in southern Thailand was becoming more violent and political at the time of the bombings. This was one of two related attacks (cf. 200207010003; 200207010005).","\"\"\"Two Bombs Believed to be Terrorist Attacks Explode in Southern Thailand","\"\" The Nation",July 02,"2002.\"","\"\"\"Two Small Bombs Explode in Southern Thai Province",No One Injured,"\"\" Associated Press Worldstream",July 01,"2002.\""
197810190002,1978,10,19,"",0,"",205,5,Southeast Asia,"",Huai Yot district,7.773489,99.623,3,0,"","",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",3,Police,25,Police Security Forces/Officers,"",police unit,205,Thailand,"","","","","","","","","","","","","","","","",Communists,Insurgents,"","","","","",0,"","",0,100,"","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,14,"","",3,"","",1,4,Unknown,"","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
200207010005,2002,7,1,"",0,"",205,5,Southeast Asia,Narathiwat (Province),Narathiwat,6.175784,101.502075,1,0,"","07/01/2002: A small bomb exploded in Narathiwat, Thailand. The bomb was attached to a motorcycle, which was parked near an unspecified government offices. No one was injured. Shortly after this attack another bomb exploded at another nearby office.",1,1,1,0,"","",1,1,0,3,Bombing/Explosion,"","","","",2,Government (General),21,Government Building/Facility/Office,Local Thai Government,"Government Offices in Narathiwat, Thailand",205,Thailand,"","","","","","","","","","","","","","","","",Unknown,"","","","","",Unknown,0,"","",0,"",0,0,"","","","","","","","","",6,Explosives,29,Sticky Bomb,"","","","","","","","","","","","","",0,0,0,0,0,0,1,3,Minor (likely < $1 million),"",Moderate damage was done to the building.,0,"","","","","","","","","","","","","","","","The perpetrators were unknown, but Muslim rebels were suspected - their activity in southern Thailand was becoming more violent and political at the time of the bombings. This was one of two related attacks (cf. 200207010003; 200207010005).","\"\"\"Two Bombs Believed to be Terrorist Attacks Explode in Southern Thailand","\"\" The Nation",July 02,"2002.\"","\"\"\"Two Small Bombs Explode in Southern Thai Province",No One Injured,"\"\" Associated Press Worldstream",July 01,"2002.\""
197902150010,1979,2,15,"",0,"",205,5,Southeast Asia,Trang,Unknown,7.590123,99.63315,4,0,"","",1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,2,Armed Assault,"","","","",4,Military,29,Military Unit/Patrol/Convoy,"",military unit,205,Thailand,"","","","","","","","","","","","","","","","",Communist Party of Thailand,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,6,"","",0,"","",1,4,Unknown,"","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
200207080001,2002,7,8,"",0,"",205,5,Southeast Asia,Yala (Province),Sungai Kolok,6.541147,101.280395,4,0,This attack occurred 10 minutes south of Sungai Kolok by train.,07/08/2002: Two security guards were injured when a bomb exploded on a parked train in the Yala province of Southern Thailand. No one claimed responsibility but police suspect the involvement of the Mujahideen Islam Pattani separatist group.,1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",19,Transportation,100,Train/Train Tracks/Trolley,Train,Thai Train that was parked 10 minutes south of Sungai Kolok,205,Thailand,"","","","","","","","","","","","","","","","",Mujahideen Islam Pattani,"","","","","",Unknown,1,"","",0,1,0,0,"","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","","",0,0,0,2,0,0,1,4,Unknown,"","",0,"","","","","","","","","","","","","","","",This bombing was the latest in a string of attacks that had killed at least a dozen police officers and a teacher in Southern Thailand.,"\"\"\"Train Bomb Injures Two in Thailand's Restive South","\"\" Agence France Presse",July 09,"2002.\"","\"\"\"Southern Violence: Bomb Explodes on Train","\"\" The Nation",July 09,"2002.\"","\"\"\"Separatist Group Blamed for Train Bomb Case in South Thailand"
197904010003,1979,4,1,"",0,"",205,5,Southeast Asia,Unknown,Bau Chong Tako,"","",5,0,"","",1,1,1,-9,"","",0,1,0,2,Armed Assault,"","","","",3,Police,23,Police Patrol (including vehicles and convoys),"",Police patrol,205,Thailand,"","","","","","","","","","","","","","","","",Thai Communists,"","","","","","",0,"","",0,12,"","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",AK-47,1,"","",0,"","",1,4,Unknown,"","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
200207100003,2002,7,10,"",0,"",205,5,Southeast Asia,Narathiwat (Province),Padi,6.154113,101.912342,1,0,"","07/10/2002: Two police officers were killed and two injured by a group of armed men in Padi, Thailand. Authorities suspected that the Mujahideen Islam Pattani was responsible for the attack.",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",3,Police,25,Police Security Forces/Officers,Thailand Police,"Police Officers in Padi, Thailand",205,Thailand,"","","","","","","","","","","","","","","","",Mujahideen Islam Pattani,"","","","","",Unknown,1,"","",0,"",0,0,"","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","","",2,0,0,2,0,0,0,"","","","",0,"","","","","","","","","","","","","","","","","\"\"\"Situation Intensifies as Two More Police Gunned Down in Southern Thailand","\"\" The Nation (Internet Version-WWW)",July 11,"2002.\"","","",CETIS,0,0
197904190010,1979,4,19,"",0,"",205,5,Southeast Asia,Yala,Yaha district,6.497924,101.116445,3,0,"","",1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,2,Armed Assault,"","","","",4,Military,29,Military Unit/Patrol/Convoy,"",Thai patrol,205,Thailand,"","","","","","","","","","","","","","","","",Communists,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,1,"","",0,"","",1,4,Unknown,"","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
200207130002,2002,7,13,"",0,"",205,5,Southeast Asia,Narathiwat (Province),Padi,6.125094,101.911987,3,0,"","07/13/2002: Two police officers were killed and two wounded by a group of armed men in Padi, Thailand. Police suspected that the Mujahideen Islam Pattani were responsible.",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",3,Police,25,Police Security Forces/Officers,Thailand Police,"Nam Chulathep, Chairath Chunkhong, Monsai Perkphan, Marosae Moona",205,Thailand,"","","","","","","","","","","","","","","","",Mujahideen Islam Pattani,"","","","","",Unknown,1,"","",0,"",0,0,"","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","","",2,0,0,2,0,0,0,"","","","",0,"","","","","","","","","","","","","","","",It was discovered the previous day that a reward had been offered for the deaths of police officers.,"\"\"\"2 Policemen Die In Attack","\"\" Thai Press Reports",July 14,"2002.\"","","",CETIS,0,0
197904210008,1979,4,21,"",0,"",205,5,Southeast Asia,Krabi,Khlong Thom district,7.900495,99.23422,3,0,"","",1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,2,Armed Assault,"","","","",4,Military,29,Military Unit/Patrol/Convoy,"",Thai patrol,205,Thailand,"","","","","","","","","","","","","","","","",Communists,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,4,"","",0,"","",1,4,Unknown,"","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
200208040005,2002,8,4,"",0,"",205,5,Southeast Asia,Yala (District),Raman,6.491822,101.3885,1,0,"",08/04/2002: A bomb exploded just after a Bangkok-bound train passed over it in Raman district of Yala. The train was slightly damaged and there were no casualties reported.,1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",19,Transportation,100,Train/Train Tracks/Trolley,Thai Rail System,Bangkok-bound rapid Train on an overpass in Raman,205,Thailand,"","","","","","","","","","","","","","","","",Unknown,"","","","","",Unknown,0,"","",0,"",0,0,"","","","","","","","","",6,Explosives,17,Other Explosive Type,"","","","","","","","","","","","","A booby trapped explosive device consisting of plastic explosives, three electric cords, and metal pieces, was used in the attack",0,0,0,0,0,0,0,"","","","",0,"","","","","","","","","","","","","","","","","�Track bomb causes minor damage to Bangkok-bound rapid,� Bangkok Post, August 5, 2002.","�Bomb rocks train on eve of Purachai visit to Yala,� The Nation, Augut 5, 2002.","",CETIS,-9,-9,0,-9,""
197904220003,1979,4,22,"",0,"",205,5,Southeast Asia,"",Chiang Mai,18.790977,98.960776,1,0,"","",1,1,1,-9,"","",0,1,0,2,Armed Assault,"","","","",3,Police,25,Police Security Forces/Officers,Chiang Mai,Police,205,Thailand,"","","","","","","","","","","","","","","","",Communists,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,2,"","",0,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
200210300001,2002,10,29,"",0,"",205,5,Southeast Asia,Pattani province,Pattani,6.867859,101.252068,1,0,My Garden Hotel in Pattani,"10/29/2002:  A bomb exploded outside of the My Garden Hotel in Pattani, Pattani province, Thailand.  No one was injured in the explosion, but several windows on the hotel shattered and motorcycles and vehicles were damaged.  Police believe that the device was a timed device hidden in a motorcycle and left in the car park.  No group claimed responsibility for the incident.",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",1,Business,8,Hotel/Resort,A hotel,My Garden Hotel in Pattini,205,Thailand,"","","","","","","","","","","","","","","","",Unknown,"","","","","","\"Specific motive is unknown; however, the incident occurred during a rash of bombings in the country.  Authorities believe that the explosion was not intended to hurt anyone but was intended to make \"\"political noise\"\"\"",0,"","",0,-99,0,0,"","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Authorities speculate that the bomb was a timed device,0,0,0,0,0,0,1,4,Unknown,"",Windows in the hotel were shattered and several motorcycles and vehicles were damaged,0,"","","","","","","","","","","","","","","",The government denies that the attack was terrorist-related.  They state that it was the work of organized criminal groups,"\"\"\"New bomb blast hits hotel in southern Thailand","\"\" Reuters News",October 29,"2002\"","\"\"\"Bomb explodes outside hotel in Thailand's Muslim south","\"\" Associated Press Newswires",October 30,"2002\"","\"\"\"Bomb explodes amid railway station threat in southern Thailand"
