200109010008,2001,9,1,"",0,"",8,11,Sub-Saharan Africa,Cuanza Sul,Sumbe,-11.200644,13.841627,1,1,The vehicles were traveling along a road in between the towns of Gabela and Sumbe.,09/01/2001: The National Union for the Total Independence of Angola (UNITA) launched an ambush attack on three vehicles in the Angolan Province of Cuanza Sul in the Cachoeiras area killing 32 people and injuring 52 others. The vehicles were traveling from the town of Gabela to Sumbe.,1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",14,Private Citizens & Property,73,Vehicles/Transportation,Civilians,"Three vehicles carrying civilians in Cuanza Sul, Angola",8,Angola,"","","","","","","","","","","","","","","","",National Union for the Total Independence of Angola (UNITA),"","","","","",Unknown,1,"","",0,"",0,0,"","","","","","","","","",5,Firearms,5,Unknown Gun Type,8,Incendiary,18,Arson/Fire,"","","","","","","","","",32,0,0,52,0,0,1,3,Minor (likely < $1 million),"","The civilians in the three vehicles were robbed of their belongings.  Also, the three transport vehicles, a Volvo, Pegaso, and Mitsubishi, were badly damaged.  Two of the vehicles were set on fire after the attack.",0,"","","","","","","","","","","","","","","","","�Angola: 29 people killed, 52 wounded in UNITA attack in Cuanza Sul,� Luanda ANGOP, September 2, 2001.","�Angola: Survivors say bus ambushed on 1 Sep attacked by armed uniformed men,� Lusa News Agency, September 3, 2001.","�Angola: Number of passengers killed in UNITA bus attacks increases to 32,� Lusa News Agency, September 3, 2001.",CETIS,0,0,0,0,""
197701200003,1977,1,20,"",0,"",8,11,Sub-Saharan Africa,Cabinda,Futila,-5.433869,12.21505,1,0,"","",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",21,Utilities,108,Oil,"",Gulf oil facility,217,United States,"","","","","","","","","","","","","","","","",Front for the Liberation of the Enclave of Cabinda (FLEC),"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,"","","","","","",1,4,Unknown,"","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,1,1,1,""
200109050002,2001,9,5,"",0,"",8,11,Sub-Saharan Africa,Huambo,Bongo,-12.996339,15.349371,1,0,"","09/05/2001: Twenty-four civilians were murdered and six injured in an attack by the National Union for the Total Independence of Angola (UNITA) rebels on the town of Bongo in the Longonjo District, Angola. No group claimed responsibility for the attack.",1,1,1,0,"","",0,1,0,2,Armed Assault,7,Facility/Infrastructure Attack,"","",14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,Civilians,"Civilians in Bongo, Angola",8,Angola,"","","","","","","","","","","","","","","","",National Union for the Total Independence of Angola (UNITA),"","","","","",Unknown,1,"","",0,"",0,0,"","","","","","","","","",8,Incendiary,18,Arson/Fire,13,Unknown,"","","","","","","","","","","",24,0,0,6,0,0,1,3,Minor (likely < $1 million),"",Two houses were set on fire and the attackers plundered the town residents' property.,0,"","","","","","","","","","","","","","","","","\"\"\"Angola: UNITA reportedly kills 24 civilians in raid on Bongo 5 Sep",� ANGOP News,September 6,"2001.\"","�Angola: Twenty-three said killed in UNITA attack in Lunda Norte,� RTP Internacional Television, September 6, 2001.","",CETIS,0,0
197811000003,1978,11,0,"",0,"",8,11,Sub-Saharan Africa,Unknown,Canhe,"","",5,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",14,Private Citizens & Property,74,Marketplace/Plaza/Square,"",Market,8,Angola,"","","","","","","","","","","","","","","","",National Union for the Total Independence of Angola (UNITA),"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",16,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
200109190002,2001,9,19,"",0,"",8,11,Sub-Saharan Africa,Bie,Belchior,-12.385772,16.935639,2,1,This incident occurred between Cuito and Camacupa near Belchior.,"09/19/2001: Five people were killed and six injured in an ambush on their truck near Belchior, on the road between Cuito and Camacupa in the Bie Province of Angola. No group claimed responsibility for the attack.",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",14,Private Citizens & Property,73,Vehicles/Transportation,Civilians,Civilian motorists on the road between Cuito and Camacupa in the Bie Province of Angola,8,Angola,"","","","","","","","","","","","","","","","",Unknown,"","","","","",Unknown,0,"","",0,"",0,0,"","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","","",5,0,0,6,0,0,0,"","","","",0,"","","","","","","","","","","","","","","","","\"\"\"Angola: Armed Men Kill Five People",Wound Six Others in Ambush on Truck in Bie,� Lusa News Agency,September 20,"2001.\"","","",CETIS,-9
197811000004,1978,11,0,"",0,"",8,11,Sub-Saharan Africa,Huambo,Huambo,-12.765538,15.732861,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",14,Private Citizens & Property,74,Marketplace/Plaza/Square,"",Market,8,Angola,"","","","","","","","","","","","","","","","",National Union for the Total Independence of Angola (UNITA),"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",24,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
200109200005,2001,9,20,"",0,"",8,11,Sub-Saharan Africa,Bie,Belchior,-12.385772,16.935639,2,1,This incident occurred on a road near the village of Belchoir.,"09/20/2001: Five people were killed and six injured when their truck was ambushed in Angola's Bie Province near the village of Belchoir. The attack was blamed on National Union for the Total Independence of Angola (UNITA), although no group claimed responsibility.",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",14,Private Citizens & Property,73,Vehicles/Transportation,Civilians,Civilians in a truck in Bie Province,8,Angola,"","","","","","","","","","","","","","","","",National Union for the Total Independence of Angola (UNITA),"","","","","",Unknown,1,"","",0,"",0,0,"","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","","",5,0,0,6,0,0,1,"","","",The attacking gunmen reportedly pillaged a truck.,0,"","","","","","","","","","","","","","","","","\"\"\"Five Dead in Ambush by Suspected Rebels in Angola",� Agence France Presse,September 20,"2001.\"","","",CETIS,0,0
197905270001,1979,5,27,"",0,"",8,11,Sub-Saharan Africa,Luanda,Luanda,-8.838837,13.235582,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",14,Private Citizens & Property,79,"Public Area (garden, parking lot, garage, beach, public building, camp)","",fair,8,Angola,"","","","","","","","","","","","","","","","",Anti-Government Guerrillas,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,1,"","",12,"","",1,4,Unknown,"","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
200109250001,2001,9,25,"",0,"",8,11,Sub-Saharan Africa,Luanda,Viana,-9.035466,13.266699,1,1,This incident occurred at an electric substation building near Viana.,"09/25/2001: The National Union for the Total Independence of Angola (UNITA), led by Jonas Savimbi, attacked an ENE electric substation building near Viana, in the Luanda Province of Angola. The perpetrators destroyed three generators resulting in a loss of power to Viana, Luanda Sul, Catete, Bom Jesus and the Luanda central water supply center in Quicuchi. As a result of the power losses, neither Luanda nor the Quicuchi Area had water following the attack. Two security personnel and an electric company worker died in the assault. No group claimed responsibility for the attack.",1,1,1,0,"","",0,1,0,7,Facility/Infrastructure Attack,"","","","",21,Utilities,107,Electricity,Electricity Sub Station,ENE's electric substation building near Viana,8,Angola,"","","","","","","","","","","","","","","","",National Union for the Total Independence of Angola (UNITA),"","","","","",Unknown,1,"","",0,"",0,0,"","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","","",3,0,0,0,0,0,1,2,Major (likely >= $1 million but < $1 billion),"",The sabotage resulted in approximately 3 million dollars of damage to the substation.,0,"","","","","","","","","","","","","","","","","\"\"\"Angola: Further on UNITA Attack on Electricity Station Near Luanda",� Televisao Publica de Angola,September 25,"2001.\"","","",CETIS,0,0
197908000007,1979,8,0,"",0,"",8,11,Sub-Saharan Africa,Cabinda,Tchioa,-5.560318,12.190405,2,0,"","",1,1,1,0,"","",0,1,0,7,Facility/Infrastructure Attack,"","","","",21,Utilities,108,Oil,Gulf Oil,Pipeline near Tchioa,217,United States,"","","","","","","","","","","","","","","","",Popular Movement for the Liberation of Cabinda,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,"","","","","","",1,4,Unknown,"","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,1,1,1,""
200110080005,2001,10,8,"",0,"",8,11,Sub-Saharan Africa,Cuanza Norte,Kiluanji,-9.3,14.916667,2,0,A Catholic church in Kiluanji,"10/08/2001: Members of the National Union for the Total Independence of Angola (UNITA) kidnapped sixteen children as they were at church in Kiluanji, Kwanza-Norte province, Angola.  The oldest of the children was fourteen, and the majority of the children were girls.  The group did not claim responsibility for the kidnapping, but the United Nations Children's Fund (UNICEF) condemned the attack.",1,1,1,0,"","",0,1,0,6,Hostage Taking (Kidnapping),"","","","",15,Religious Figures/Institutions,86,Place of Worship,Children attending church in Kiluanji,Sixteen children at church,8,Angola,"","","","","","","","","","","","","","","","",National Union for the Total Independence of Angola (UNITA),"","","","","","Although the specific motive for this attack was unknown, UNICEF noted that many children in the area are kidnapped for to be used as labor, sex, or war slaves.",0,"","",0,-99,0,0,"","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","",No weapon detail was provided.,0,0,0,0,0,0,0,"","","","",1,16,0,"",-99,"","",0,0,0,0,0,0,7,Unknown,-99,"","\"\"\"Angolan rebels kidnap 16 children","\"\" Xinhua News Agency",October 17,"2001.\"","\"\"\"Angola; Unita rebels kidnap 16 children","\"\" Africa News",October 11,"2001.\"",""
197908000008,1979,8,0,"",0,"",8,11,Sub-Saharan Africa,Cabinda,Unknown,-5.560318,12.190405,4,0,"","",1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,2,Armed Assault,"","","","",4,Military,29,Military Unit/Patrol/Convoy,Angolan Military,Unit,8,Angola,"","","","","","","","","","","","","","","","",Popular Movement for the Liberation of Cabinda,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,18,"","",18,"","",1,4,Unknown,"","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
200111160001,2001,11,16,"",0,"",8,11,Sub-Saharan Africa,Bie,Chipeta,-12.143927,17.280579,2,0,"","11/16/2001: At least two people were killed and three injured during as a result of an attack against Chipeta commune, Catabola municipality, Bi� province, Angola, which was allegedly carried out by members of the National Union for the Total Independence of Angola (UNITA).",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",14,Private Citizens & Property,75,Village/City/Town/Suburb,Civilians,Indiscriminate civilians at the Chipeta commune,8,Angola,"","","","","","","","","","","","","","","","",National Union for the Total Independence of Angola (UNITA),"","","","","",Unknown,1,"","",0,"",0,0,"","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","","",2,0,0,3,0,0,0,"","","","",0,"","","","","","","","","","","","","","","",The Chipeta commune was located about 30 kilometers from Cuito.,"\"\"\"Angola: Two People Killed in UNITA Attack against Chipeta",� Lisbon Lusa News Agency WWW,November 16,"2001.\"","\"\"\"UNITA Rebels Attack Towns in Angolan Northern Provinces",� Xinhua General News Service,November 16,"2001.\"",""
198111300006,1981,11,30,"",0,"",8,11,Sub-Saharan Africa,Luanda,Luanda,-8.838837,13.235582,1,1,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",21,Utilities,108,Oil,"",Petranol refinery (oil refinery),8,Angola,"","","","","","",21,Belgium,"","","","","","","","",National Union for the Total Independence of Angola (UNITA),"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,3,0,0,0,0,0,1,4,Unknown,"","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,1,1,1,""
200112150004,2001,12,15,"",0,"",8,11,Sub-Saharan Africa,Uige,Uige,-7.616491,15.049618,1,1,This incident occurred outside of Uige.,"12/15/2001: A helicopter was shot down by National Union for the Total Independence of Angola (UNITA) rebels outside of Uige, Angola. 24 people were killed in the crash.",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",6,Airports & Aircraft,42,Aircraft (not at an airport),Jose Transtur Travel Agency,"Jose Transtur Travel Agency Helicopter outside of Uige, Angola",8,Angola,14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,Civilians,"Civilians in a Jose Transtur Travel Agency Helicopter outside of Uige, Angola",8,Angola,"","","","","","","","",National Union for the Total Independence of Angola (UNITA),"","","","","",Unknown,1,"","",0,"",0,0,"","","","","","","","","",6,Explosives,11,"Projectile (rockets, mortars, RPGs, etc.)","","","","","","","","","","","","","",24,0,0,0,0,0,1,3,Minor (likely < $1 million),"","",0,"","","","","","","","","","","","","","","","The helicopter, chartered by Jose Transtur travel agency, was on a flight between the northern provincial capital of Uige City and Angola's capital Luanda.  Among the victims were two senior officials from Uige province","\"�Owners of crashed helicopter in Bengo say it was shot down by UNITA,\"\" RTP Internacional Television",December 17,"2001.\"","\"�Angolan helicopter crash kills 40,\"\" The Independent",December 18,"2001.\"","\"�Death Toll in Angola's Helicopter Crash Down,\"\" Xinhua General News Service",December 18,"2001\""
198211050001,1982,11,5,"",0,"",8,11,Sub-Saharan Africa,Cuanza Sul,Calulo,-10.2958,16.364028,1,0,"","",1,1,1,0,"","",0,1,0,6,Hostage Taking (Kidnapping),"","","","",14,Private Citizens & Property,77,Laborer (General)/Occupation Identified,on farm Zagan da Lorga,engineer,30,Brazil,14,Private Citizens & Property,77,Laborer (General)/Occupation Identified,on farm Zagan da Lorga,topographer,30,Brazil,"","","","","","","","",National Union for the Total Independence of Angola (UNITA),"","","","","","",0,"","",0,"","","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","",0,"","",0,"","",0,"","","","",1,2,0,"","","",Angola,0,"","","","","","","","","","","","",PGIS,0,1,1,1,""
200112280002,2001,12,28,"",0,"",8,11,Sub-Saharan Africa,Cuanza Norte,N'dalatando,-9.298851,14.916506,1,1,This incident occurred near Ndalatando.,"12/28/2001: Two police officers were killed, and two others wounded by National Union for the Total Independence of Angola (UNITA) rebels along a road between Ndalatando and Lucala in Angola.",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",3,Police,25,Police Security Forces/Officers,Angolan Police,Ndalatando Police Officers road between Ndalatando and Lucala in Angola,8,Angola,14,Private Citizens & Property,68,Named Civilian,Manuel Moreira,Manuel Moreira,162,Portugal,"","","","","","","","",National Union for the Total Independence of Angola (UNITA),"","","","","",Unknown,0,"","",0,"",0,0,"","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","","",2,0,0,2,0,0,0,"","","","",0,"","","","","","","","","","","","","","","","","\"�Portuguese man killed in alleged UNITA attack on Ndalatando-Lucala road,\"\" Lusa News Agency",December 29,"2001.\"","\"�Unita kills Portuguese citizen in Angola,\"\" Diario de Noticias",December 30,"2001.\"","",CETIS,0
198212220007,1982,12,22,"",0,"",8,11,Sub-Saharan Africa,Huambo,Huambo,-12.765538,15.732861,1,1,"","",1,1,1,0,"","",0,1,0,6,Hostage Taking (Kidnapping),"","","","",14,Private Citizens & Property,73,Vehicles/Transportation,"","traveling vehicle, on road between Huambo and Kiuto",8,Angola,"","","","","","","","","","","","","","","","",National Union for the Total Independence of Angola (UNITA),"","","","","","",0,"","",0,"","","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","",Ambushed vehicle,2,"","",0,"","",1,4,Unknown,"","",1,1,0,0,"","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
200201160007,2002,1,16,"",0,"",8,11,Sub-Saharan Africa,Bie,Chikupula,-12.381308,16.933489,2,0,"","01/16/2002: National Union for the Total Independence of Angola (UNITA) rebels attacked the village of Chikupula, Angola. Three people were killed in the attack.",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,Civilians,"Civilians in Chikupula, Angola",8,Angola,"","","","","","","","","","","","","","","","",National Union for the Total Independence of Angola (UNITA),"","","","","",Unknown,0,"","",0,"","",0,"","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","","",3,0,"","",0,"",-9,"","","","",0,"","","","","","","","","","","","","","","","","�UNITA rebels continue to carry out armed attacks in Cuanza Norte, Bie,� Radio Ecclesia, January 17, 2002.","","",CETIS,0,0,0,0,""
198302010004,1983,2,1,"",0,"",8,11,Sub-Saharan Africa,Huambo,Unknown,-12.765538,15.732861,4,0,"","",1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,9,Unknown,"","","","",4,Military,29,Military Unit/Patrol/Convoy,"",Military escorted convoy,8,Angola,"","","","","","","","","","","","","","","","",National Union for the Total Independence of Angola (UNITA),"","","","","","",0,"","",0,"","","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","",Ambushed,3,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
200201310002,2002,1,31,"",0,"",8,11,Sub-Saharan Africa,Unknown,Chibodo,"","",5,0,"","01/31/2002: Militants of the The Front for the Liberation of the Cabinda Enclave � Renewed (FLEC) killed 21 soldiers of the Angolan Armed Forces in Chibodo, Angola.",1,1,1,1,1,Insurgency/Guerilla Action,0,1,0,2,Armed Assault,"","","","",4,Military,34,"Military Personnel (soldiers, troops, officers, forces)",Angolan Armed Forces,Angolan Soldiers,8,Angola,"","","","","","","","","","","","","","","","",The Front for the Liberation of the Cabinda Enclave - Renewed (FLEC),"","","","","",Unknown,1,"","",0,"","",1,2,Call (post-incident),"","","","","","",-9,5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","","",21,0,"","",0,"",-9,"","","","",0,"","","","","","","","","","","","","","","",The spokesperson for the Front for the Liberation of the Cabinda Enclave stated that they met no resistance from Angolan forces in Chibodo.,"�FLEC-R claims it killed 21 Angolan soldiers during attack on Chibodo village,� Lusa News Agency, January 31, 2002.","","",CETIS,0,0,0,0,""
198302130004,1983,2,13,"",0,"",8,11,Sub-Saharan Africa,Cuanza Sul,Jamba,-11.081467,14.302114,1,1,"","",1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,2,Armed Assault,"","","","",4,Military,29,Military Unit/Patrol/Convoy,Cuban Unit,"",51,Cuba,"","","","","","","","","","","","","","","","",National Union for the Total Independence of Angola (UNITA),"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,50,"","",0,"","",1,3,Minor (likely < $1 million),320000,"",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,1,1,1,""
