200108290027,2001,8,29,"",0,"",75,8,Western Europe,Bavaria,Munich,48.135125,11.581981,1,0,"","08/29/2001: Assailants opened fire on Turkish greengrocer Habil Kilic in Munich city, Bavaria state, Germany.  Kilic was killed in the attack.  The Nationalist Socialist Underground claimed responsibility on a digital video disc (DVD) later found in a member's house.",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",14,Private Citizens & Property,"","",Turkish Store Owner,Habil Kilic,209,Turkey,"","","","","","","","","","","","","","","","",National Socialist Underground,"","","","","","",0,"","",0,-99,0,1,6,Video,"","","","","","",0,5,Firearms,3,Handgun,"","","","","","","","","","","","",A pistol was used in the attack,1,0,0,0,0,0,0,"","","","",0,"","","","","","","","","","","","","","","","",http://www.welt.de/politik/deutschland/article115909523/Zschaepe-Anwaelte-koennen-Richter-Goetzl-nicht-stoppen.html,http://www.telegraph.co.uk/news/worldnews/europe/germany/8889659/German-police-widen-neo-Nazi-investigation.html,"",UMD Miscellaneous,0,1,1,1,""
199010060013,1990,10,6,"",0,"",75,8,Western Europe,Lower Saxony,Hanover,52.372068,9.735686,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",19,Transportation,100,Train/Train Tracks/Trolley,Railway,Main Railway Station,75,Germany,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
200203150004,2002,3,15,"March 1-31, 2002",0,"",75,8,Western Europe,Berlin,Berlin,52.50153,13.401851,1,0,Charlottenburg suburb,"03/00/2002: An explosive device hidden in a bottle was thrown at the gates of the cemetery in Charlottenburg area, Berlin city, Berlin state, Germany.  No one was injured, but the gates were damaged by the blast.  No group claimed responsibility for the incident.",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",14,Private Citizens & Property,"","",Cemetery,Cemetery Gates,75,Germany,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,-99,0,0,"","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","","",0,0,0,0,0,0,1,3,Minor (likely < $1 million),"",The gates of the cemetery suffered damage.,0,"","","","","","","","","","","","","","","","",http://www.spiegel.de/panorama/justiz/zwickauer-terrorzelle-aktenzeichen-ungeloest-a-798282-3.html,"","",UMD Miscellaneous,-9,-9,0,-9,""
199101140001,1991,1,14,"",0,"",75,8,Western Europe,Berlin,Berlin,52.50153,13.401851,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",14,Private Citizens & Property,80,Memorial/Cemetery/Monument,Govt,Monument called Victory Column,75,Germany,"","","","","","","","","","","","","","","","",Revolutionary Cells,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
200204280002,2002,4,28,"",0,"",75,8,Western Europe,Berlin,Berlin,52.50153,13.401851,1,0,"",04/28/2002: A Molotov cocktail petrol bomb was thrown at a sysnagogue in the Kreuzberg section of Berlin. The cocktail caused a small fire which was quickly extinguished by synagogue staff. There were no injuries. No group has claimed responsibility.,1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",15,Religious Figures/Institutions,86,Place of Worship,Unknown,Jewish synagogue in Kreuzberg area of Berlin,75,Germany,"","","","","","","","","","","","","","","","",Unknown,"","","","","",Unknown,0,"","",0,2,0,0,"","","","","","","","","",8,Incendiary,20,Gasoline or Alcohol,"","","","","","","","","","","","","",0,0,0,0,0,0,1,4,Unknown,"","",0,"","","","","","","","","","","","","","","","","\"\"\"Petrol bomb thrown at Berlin synagogue","\"\" Agence France Presse","04/29/2002.\"","\"Roger Boyes, \"\"Synagogue petrol-bombed in Berlin","\"\" The Times","04/30/2002.\"","\"\"\"Fire bomb thrown at Berlin synagogue","\"\" Deutsche Presse-Agentur","04/28/2002.\""
199101160005,1991,1,16,"",0,"",75,8,Western Europe,North Rhine-Westphalia,Bonn,50.732674,7.096299,1,0,"","",1,1,1,-9,"","",0,1,0,7,Facility/Infrastructure Attack,"","","","",1,Business,7,Retail/Grocery/Bakery,Woolworth Co.,Store,217,United States,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",8,Incendiary,"","","","","","","","","","","","","","",Incendiary,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,1,1,""
200208200002,2002,8,20,"",0,"",75,8,Western Europe,Berlin,Berlin,52.50153,13.401851,1,0,"","08/20/2002: Five members of the Democratic Iraqi Opposition of Germany took over the Iraqi Embassy in Berlin, Germany. The group took hostage the Iraqi Ambassador to Germany and a second person. Police believed that the perpetrators used tear gas pistols in the assault, but were otherwise unarmed. After a five-hour standoff, the German police raided the Embassy, arresting the hostage takers and freeing their two captives. The two hostages suffered minor injuries.",1,1,1,0,"","",0,1,0,5,Hostage Taking (Barricade Incident),"","","","",7,Government (Diplomatic),45,"Diplomatic Personnel (outside of embassy, consulate)",Iraqi Ministry of Foreign Affairs,"Shamil A. Mohammed, Iraqi Ambassador to Germany",95,Iraq,"","","","","","","","","","","","","","","","",Democratic Iraqi Opposition of Germany,"","","","","",Unknown,0,"","",0,5,5,1,3,Call (pre-incident),"","","","","","",-9,2,Chemical,"","","","","","","","","","","","","","",The weapon used was mace or pepper spray.  One report indicated that tear gas was used in the attack.,0,0,0,2,0,0,0,"","","","",1,2,0,5,"","","",0,"","","","","",5,Successful Rescue,2,Iraqi leaders praised the German response to the hostage situation.,"\"\"\"5TH ROUNDUP: Police storm Iraqi embassy in Berlin",free hostages,"\"\" Deutsche Presse-Agentur",August 20,"2002.\"","\"Stephen Graham, \"\"New Iraqi dissident group takes hostages at Iraqi Embassy",two injured,"\"\" Associated Press",August 20
199101180010,1991,1,18,"",0,"",75,8,Western Europe,Berlin,Berlin,52.50153,13.401851,1,0,"","",1,1,1,0,"","",0,0,0,3,Bombing/Explosion,"","","","",6,Airports & Aircraft,44,Airport,*,Berlin-Schoenefeld Airport,75,Germany,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
200304270002,2003,4,28,"",0,"",75,8,Western Europe,Berlin,Berlin,52.50153,13.401851,1,0,A city bus in northern Reinickendorf district of Berlin,"4/28/2003: An unidentified assailant armed with a knife took nine people hostage on a city bus in Berlin, Berlin state, Germany.  The man released a family of five, including three children.  Police convinced him to surrender after less than an hour, releasing the remaining passengers.  No one was injured in the attack and motive is unknown.",0,1,1,1,2,Other Crime Type,0,1,0,6,Hostage Taking (Kidnapping),"","","","",14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,Civilians,Nine civilians on a Berlin city bus,75,Germany,"","","","","","","","","","","","","","","","",Unknown,"","","","","",Unknown,0,"","",1,1,1,0,"","","","","","","","","",9,Melee,23,Knife or Other Sharp Object,"","","","","","","","","","","","","",0,0,0,0,0,0,0,"","","","",1,9,0,1,0,"","",0,"","","","","",2,Hostage(s) released by perpetrators,9,"","\"\"\"Berlin Police Overpower Armed Man After Third Bus Hijack","\"\" The New Zealand Herald",April 29,"2003\"","","",UMD Schmid 2012,-9,-9
199101220015,1991,1,22,"",0,"",75,8,Western Europe,Bavaria,Nurnberg,49.45052,11.08048,1,0,"","",1,1,1,-9,"","",0,1,0,7,Facility/Infrastructure Attack,"","","","",7,Government (Diplomatic),46,Embassy/Consulate,Turkey State Dept,Turkish Consulate,75,Germany,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,2,"","","","","","","","","","","",8,Incendiary,"","","","","","","","","","","","","","",Incendiary,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
200312290002,2003,12,29,"",0,"",75,8,Western Europe,Hesse,Frankfurt,50.11797,8.644191,1,0,"","\"12/29/2003: The anarchist group called Informal Anarchic Federation (FAI) sent a letter bomb addressed to the offices of European Central Bank (ECB) in Frankfurt, Germany, Jean-Claude Trichet. The letter was discovered in the ECB mail room at noon when employees noticed \"\"appliances\"\" in the letter",which,according to the police,"\"\"justified the suspicion that it contained an explosive or arson device.\"\"\"",1,1,1,0,"","",1,0,0,3,Bombing/Explosion,"","","","",2,Government (General),18,"Government Personnel (excluding police, military)",European Central Bank (ECB),President of European Central Bank Jean-Claude Trichet,69,France,"","","","","","","","","","","","","","","","",Informal Anarchist Federation,"","","","","",Unknown,0,"","",0,"",0,1,1,Letter,"","","","","","",-9,6,Explosives,9,Letter Bomb,"","","","","","","","","","","","","",0,0,0,0,0,0,0,"","","","",0,"","","","","","","","","","","","","","","","","Patrick Lannin, �Europe on Alert as Bomb Found in Letters,� The Globe and Mail (Canada),  December 31, 2003","�German Prosecutor: Explosive Device in Letter for ECB Head �in Working Order�,� Berlin ddp, December 30, 2003.","�Letter Bomb Addressed to ECB President Reached his Secretary,� Associated Press Worldstream, December 31, 2003",CETIS,1,1
199101310003,1991,1,31,"",0,"",75,8,Western Europe,Hesse,Frankfurt,50.11797,8.644191,1,0,"","",1,1,1,-9,"","",0,1,0,7,Facility/Infrastructure Attack,"","","","",1,Business,5,Industrial/Textiles/Factory,Cassella Chemical Corp,Cassella Chemical Corp Production Bldg,75,Germany,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",8,Incendiary,"","","","","","","","","","","","","","",Incendiary,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
200402210002,2004,2,21,"",0,"",75,8,Western Europe,Mecklenburg-West Pomerania,Pasewalk,53.50516,13.990185,1,0,"","02/21/2004: Three people were injured by a group of neo-Nazis in Pasewalk, Germany. The owner of a Greek restaurant was hit over the head by one member of the group, while his wife was injured with some sort of irritant gas. A guest was also injured. Police arrested six people. Before the attack the group threw xenophobic fliers into the restaurant.",1,1,1,1,2,Other Crime Type,0,1,0,8,Unarmed Assault,"","","","",1,Business,2,Restaurant/Bar/Caf�,Civilians,Owners of a Greek restaurant,75,Germany,"","","","","","","","","","","","","","","","",Unknown,"","","","","",Unknown,0,"","",0,6,6,-9,"","","","","","","","",-9,9,Melee,21,Blunt Object,2,Chemical,"","","","","","","","","","",The assailants used some sort of irritant gas.,0,0,0,3,0,0,0,"","","","",0,"","","","","","","","","","","","","","","",The captured individuals were thought to be Neo-Nazis. No corraborating sources were found.,"�Germany: Three Injured in Neo-Nazi Attack on Greek Restaurant,� DDP, February 22, 2004.","","",CETIS,-9,-9,0,-9,""
199102130010,1991,2,13,"",0,"",75,8,Western Europe,North Rhine-Westphalia,Bonn,50.732674,7.096299,1,0,"","",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",7,Government (Diplomatic),46,Embassy/Consulate,US State Dept,US Embassy*,217,United States,"","","","","","","","","","","","","","","","",Red Army Faction (RAF),"","","","","","",0,"","",0,2,"","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",AK-47,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,1,1,1,""
