201201280019,2012,1,28,"",0,"",1004,11,Sub-Saharan Africa,Warap,Tonj,7.273333,28.683889,1,0,"","01/28/2012: A militia group attacked Luac Jang village in Tonj town, Warrap state, South Sudan. At least 41 people were killed in the attack, and a large amount of cattle were stolen. No group claimed responsibility for the incident.",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,Not Applicable,Civilians,1004,South Sudan,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,-99,0,0,"","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","","",41,0,0,"",0,0,1,3,Minor (likely < $1 million),-99,Cattle was stolen in this attack.,0,"","","","","","","","","","","","","","","","","\"\"\"Gunmen   kill 40 people in Warrap state of South Sudan","\"\" Khaama Press",January 30,"2012.\"","","",START Primary Collection,-9,-9
201202260011,2012,2,26,"",0,"",1004,11,Sub-Saharan Africa,Unity,Buhayrat Abyad,10.273772,29.984608,1,0,"","02/26/2012: Assailants opened fire on soldiers in Buhayrat Abyad area, Unity state, South Sudan. There were no casualties. The Revolutionary Front claimed responsibility for the attack.",1,1,0,1,1,Insurgency/Guerilla Action,0,0,0,2,Armed Assault,"","","","",4,Military,34,"Military Personnel (soldiers, troops, officers, forces)",Sudanese Armed Forces (SAF),Garrison,195,Sudan,"","","","","","","","","","","","","","","","",Revolutionary Front,Sudan People's Liberation Movement and the Justice and Equality Movement (JEM),"","","","","",0,"","",0,-99,0,1,4,E-mail,"","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","","",0,0,0,0,0,0,0,"","","","",0,"","","","","","","","","","","","","","","","The Revolutionary Front is comprised of members of the Sudan People's Liberation Movement and the Justice and Equality Movement (JEM). The assailants claimed to have killed 130 soldiers, however this could not be confirmed.","\"\"\"Sudan: Rebels Seize Army Post","\"\" The New York Times",February 28,"2012.\"","\"\"\"Sudan rebels claim to have killed 130 soldiers","\"\" Indo-Asian News Service",February 28,"2012.\"","\"\"\"Armed clashes break out on Sudan"
201203160010,2012,3,16,"",1,"",1004,11,Sub-Saharan Africa,Jonglei,Pan-Modi,5.813323,31.684685,2,0,The event occurred on the Bor-juba road at the provincial border area.,"03/16/2012: Gunmen attacked a bus in Pan-Modi area, Jonglei State, South Sudan. Three people were killed, and 10 people went missing. The missing are presumed to have been kidnapped, and the outcome of the kidnapping is unknown. One of those killed was Makuei Leuth, the private secretary of the South Sudan Minister of Parliamentary Affairs. No group claimed responsibility for this incident.",1,1,1,0,"","",0,1,0,6,Hostage Taking (Kidnapping),2,Armed Assault,"","",2,Government (General),18,"Government Personnel (excluding police, military)",South Sudanese Ministry of Parliamentary Affairs,Secretary to Minister: Makuei Lueth,1004,South Sudan,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,-99,0,0,"","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","","",3,0,0,10,0,0,1,3,Minor (likely < $1 million),-99,A passenger bus was damaged in this attack.,1,10,0,"",-99,"","",0,"","","","","",7,Unknown,-99,"","\"\"\"Jonglei: Three people killed in bus   attack","\"\" Sudan Tribune",March 17,"2012.\"","","",START Primary Collection,-9,-9
201204270035,2012,4,27,"",0,"",1004,11,Sub-Saharan Africa,Upper Nile,Malakal,9.529987,31.655479,1,0,"","04/27/2012: Assailants attacked Sudan People's Liberation Army (SPLA) troops in Malakal city, Upper Nile state, South Sudan. The soldiers repelled the attack, and an unknown number of people were killed or wounded. No group claimed responsibility for this incident; however, SPLA officials attributed it to the South Sudan Democratic Army.",1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,9,Unknown,"","","","",4,Military,34,"Military Personnel (soldiers, troops, officers, forces)",Sudan People's Liberation Army (SPLA),Soldiers,1004,South Sudan,"","","","","","","","","","","","","","","","",South Sudan Democratic Army,"","","","","","",0,"","",0,-99,3,0,"","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","","",0,"","",0,"",0,"","","","",0,"","","","","","","","","","","","","","","","","\"\"\"S.Sudan repels   attack   by Sudan-backed   rebels:   spokesman","\"\" Agence France Presse -- English",April 28,"2012.\"","\"\"\"Update:APNewsNow.","\"\" The Canadian Press - Broadcast wire",April 28,"2012.\"","\"\"\"South Sudan army repulses \"\"militia\"\"   attack   in Upper Nile"
201208220011,2012,8,23,"",1,"",1004,11,Sub-Saharan Africa,Jonglei,Pibor district,6.217554,33.438353,3,0,"","08/23/2012: Assailants attacked a Sudan People's Liberation Army (SPLA) convoy near Pibor town, Pibor region, Jonglei state, South Sudan. At least 24 SPLA soldiers were killed and another 12 injured in the assault. In addition, at least 17 SPLA soldiers were reported missing following the clash. No group claimed responsibility for the incident; however, military officials attributed it to the David Yau Yau Militia.",1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,6,Hostage Taking (Kidnapping),2,Armed Assault,"","",4,Military,29,Military Unit/Patrol/Convoy,Sudan People's Liberation Army (SPLA),Convoy,1004,South Sudan,"","","","","","","","","","","","","","","","",David Yau Yau Militia,"","","","","","The specific motive is unknown; however, a military official indicated that, at the time of the incident, the targeted Sudan People's Liberation Army (SPLA) convoy was investigating reported sightings of David Yau Yau, the leader of a dissident Murle tribal faction.",0,"","",0,-99,-99,0,"","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","","",24,0,0,12,0,0,0,"","","","",-9,"","","","","","","","","","","","","","","","","\"\"\"Rebels kill 24 South Sudan soldiers",army says,"\"\" Reuters News",August 27,"2012.\"","\"\"\"24 South Sudan soldiers killed","\"\" Shenzhen Daily",August 28,"2012.\""
201302080004,2013,2,8,"",0,"",1004,11,Sub-Saharan Africa,Jonglei,Walgak,7.789235,32.97644,2,0,"Along The Sobat River, Akobo County","02/08/2013: Heavily armed perpetrators attacked villagers migrating with their cattle in Walgak village, Akobo county, Jonglei, South Sudan. More than 100 people died and 14 additional individuals were injured in the fighting. Authorities suspected that the ethnic Murle tribe, particularly the anti-government group, David Yau Yau Militia, was responsible for the incident.",0,1,1,1,2,Other Crime Type,0,1,0,2,Armed Assault,"","","","",14,Private Citizens & Property,72,Farmer,Not Applicable,Cattle Herders,1004,South Sudan,4,Military,29,Military Unit/Patrol/Convoy,Sudan People's Liberation Army (SPLA),Convoy,1004,South Sudan,"","","","","","","","",David Yau Yau Militia,"","","","","","The specific motive is unknown; however, sources speculate that this incident may be part of a larger campaign of ethnic and tribal violence in South Sudan.",1,"","",0,-99,0,0,"","","","","","","","","",6,Explosives,11,"Projectile (rockets, mortars, RPGs, etc.)",5,Firearms,2,Automatic or Semi-Automatic Rifle,9,Melee,23,Knife or Other Sharp Object,"","","","","Rocket-propelled grenades, automatic firearms, machetes, and spears were used in the attack.",103,0,17,13,0,0,1,3,Minor (likely < $1 million),-99,Cattle were stolen in this attack.,0,"","","","","","","","","","","","","","","",There is doubt that this incident meets terrorism-related criteria. Sources suspected that the attack may have been the result of fighting between rival tribes.,"\"\"\"Scores slain in South Sudan cattle raid: governor","\"\" Agence France Presse",February 10,"2013.\"","\"\"\"103 said killed in South Sudan cattle raid clash","\"\" Associated Press Online",February 10,"2013.\"","\"\"\"Over 100 slain in cattle raid in South Sudan: governor"
201303120019,2013,3,12,"",0,"",1004,11,Sub-Saharan Africa,Jonglei,Unknown,7.181962,32.356095,4,0,"","03/12/2013: Assailants attacked a United Nations Mission in South Sudan (UNMISS) patrol in Jonglei state, South Sudan. An Indian UNMISS peacekeeper was injured in the attack. No group has claimed responsibility for the incident.",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",7,Government (Diplomatic),47,"International Organization (peacekeeper, aid agency, compound)",United Nations Mission in the Republic of South Sudan (UNMISS),Patrol,422,International,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,-99,0,0,"","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","","",0,0,0,1,0,0,0,"","","","",0,"","","","","","","","","","","","","","","","","\"\"\"UN condemns shooting of its peacekeeper in Jonglei","\"\" Sudan Tribune",March 14,"2013.\"","","",START Primary Collection,-9,-9
201304090006,2013,4,9,"",0,"",1004,11,Sub-Saharan Africa,Jonglei,Gumuruk,6.643611,32.823611,1,0,"","04/09/2013: Approximately 200 assailants ambushed a United Nations (UN) peacekeeping convoy in Gumuruk village, Jonglei state, South Sudan. Five Indian peacekeepers and seven UN civilian workers were killed in the attack. Nine other people were wounded. No group claimed responsibility for the incident; however, government officials attributed the attack to the David Yau Yau militia.",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",7,Government (Diplomatic),47,"International Organization (peacekeeper, aid agency, compound)",United Nations Mission in the Republic of South Sudan (UNMISS),Convoy,422,International,"","","","","","","","","","","","","","","","",David Yau Yau Militia,"","","","","","",0,"","",0,200,0,0,"","","","","","","","","",6,Explosives,11,"Projectile (rockets, mortars, RPGs, etc.)",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","",Rocket propelled-grenades and assault rifles were used in the attack.,12,0,0,9,0,0,0,"","","","",0,"","","","","","","","","","","","","","","","Casualty numbers for this attack conflict across sources. Following GTD protocol, the majority estimates are reported here.","\"\"\"South Sudan: U.N. Soldiers Killed","\"\" New York Times",April 10,"2013.\"","\"\"\"Gunmen Kill 12 Peacekeepers And UN Staff in South Sudan","\"\" AFP (World Service)",April 9,"2013.\"","\"\"\"UN Peacekeepers Outnumbered in Deadly S. Sudan Ambush"
201304230055,2013,4,23,"",0,"",1004,11,Sub-Saharan Africa,Central Equatoria,Juba district,4.74615,31.744566,3,0,"The incident took place between the Nesitu area and Torit, near Mangala.","04/23/2013: Gunmen attacked two commercial trucks in Juba district, Central Equatoria, South Sudan. The trucks had been hired by the United Nations' (UN) World Food Programme (WFP). Three people were killed and no group claimed responsibility for the attack.",1,1,1,0,"","",0,1,0,7,Facility/Infrastructure Attack,"","","","",7,Government (Diplomatic),47,"International Organization (peacekeeper, aid agency, compound)",United Nations World Food Programme (WFP),Commercial Trucks,422,International,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,-99,0,0,"","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Two AK-47 rifles were used in the attack.,3,0,0,0,0,0,1,3,Minor (likely < $1 million),-99,Two trucks were damaged in this attack.,0,"","","","","","","","","","","","","","","","","\"\"\"S. Sudan tights security after deadly road attacks","\"\" Sudan Tribune",April 23,"2013.\"","","",START Primary Collection,-9,-9
201304280025,2013,4,28,"",0,"",1004,11,Sub-Saharan Africa,Jonglei,Boma district,6.208821,33.45294,3,0,The incident took place in the Muorua area.,"04/28/2013: Assailants attacked soldiers in Boma district, Jonglei state, South Sudan. No further information is available.",1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,2,Armed Assault,"","","","",4,Military,34,"Military Personnel (soldiers, troops, officers, forces)",Sudan People's Liberation Army (SPLA),Soldiers,1004,South Sudan,"","","","","","","","","","","","","","","","",Unknown,"","","","","","The specific motive is unknown; however, sources note that the incident occurred three days after the rejection of South Sudanese President Salva Kiir's offer of amnesty by David Yau Yau's, the leader of a Sudanese opposition group.",0,"","",0,-99,0,0,"","","","","","","","","",5,Firearms,4,Rifle/Shotgun (non-automatic),"","","","","","","","","","","","","","",0,"","",0,"",0,"","","","",0,"","","","","","","","","","","","","","","","","\"\"\"S. Sudan accuses Jonglei rebels of new attack after presidential amnesty","\"\" Sudan Tribune",April 30,"2013.\"","\"\"\"South Accuses Jonglei Rebels of New Attack After Presidential Amnesty","\"\" World News Network",April 30,"2013.\"",""
201305010018,2013,5,1,"",0,"",1004,11,Sub-Saharan Africa,Upper Nile,Renk,11.832196,32.797658,1,0,"","05/01/2013: Assailants attacked a trading center in Renk town, Upper Nile state, South Sudan. At least 11 traders were killed in the attack. No group claimed responsibility for the incident.",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",1,Business,3,Bank/Commerce,Unknown,Trade Center,1004,South Sudan,"","","","","","","","","","","","","","","","",Unknown,"","","","","","The specific motive is unknown; however, a police source speculated that the attack was designed to increase border tensions between Sudan and South Sudan.",0,"","",0,-99,0,0,"","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","","",11,0,0,0,0,0,-9,"","","",It is unknown if the victims' trucks were damaged in this attack.,0,"","","","","","","","","","","","","","","","","\"\"\"Eleven Sudanese Traders Shot Dead by Gunmen in South Sudan","\"\" AFP (World Service)",May 2,"2013.\"","\"\"\"Official: 11 Sudan traders killed in South Sudan","\"\" Omaha World-Herald",May 3,"2013.\"",""
201305110025,2013,5,11,"",0,"",1004,11,Sub-Saharan Africa,Jonglei,Pibor district,6.217012,33.44696,3,0,"","05/11/2013: Assailants attacked multiple offices in Pibor county, Jonglei state, South Sudan. The offices of the World Food Programme (WFP), Doctors Without Borders (MSF), and INTERSOS were looted while drug supplies, beds, equipment, and hospital infrastructure were destroyed. There were no reported casualties in the incident. No group claimed responsibility for the attack.",1,1,1,1,5,State Actors,0,1,0,7,Facility/Infrastructure Attack,"","","","",7,Government (Diplomatic),47,"International Organization (peacekeeper, aid agency, compound)",United Nations World Food Programme (WFP),Base,422,International,12,NGO,62,International NGO,Doctors Without Borders,Hospital,422,International,12,NGO,62,International NGO,INTERSOS,Base,422,International,Unknown,"","","","","","",0,"","",0,-99,0,0,"","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","","",0,0,0,0,0,0,1,3,Minor (likely < $1 million),-99,"Drug supplies, beds, equipment, and hospital infrastructure were damaged in this attack. Drugs, building materials, furniture, and tents were looted during this attack.",0,"","","","","","","","","","","","","","","",There is doubt that this incident meets terrorism-related criteria. Sources suspected that the attack was carried out by soldiers.,"\"\"\"S.Sudan Soldiers Accused of Looting Spree","\"\" AFP (World Service)",May 12,"2013.\"","\"\"\"South Sudan: Unknown Gunmen Raid Offices of Humanitarian Agencies in Jonglei","\"\" Africa Review",May 13,"2013.\"","\"\"\"Uniformed-gunmen-in-South-Sudan-went-on-a-rampage"
201310200012,2013,10,20,"",1,"",1004,11,Sub-Saharan Africa,Jonglei,Unknown,7.181962,32.356095,4,0,Incident occurred in Twich East County,"10/20/2013: Assailants armed with automatic weapons and mortars attacked Ajuong village in Jonglei state, South Sudan. This was one of three coordinated attacks in South Sudan on this day, across which at least 79 people were killed, 87 were wounded, and 24 were abducted. No group claimed responsibility; however, authorities attributed the attacks to the David Yau Yau MIlitia and the Murle Tribe. The outcome of the kidnappings is unknown.",1,1,1,0,"","",1,1,0,6,Hostage Taking (Kidnapping),2,Armed Assault,"","",14,Private Citizens & Property,75,Village/City/Town/Suburb,Not Applicable,Ajuong Village,1004,South Sudan,"","","","","","","","","","","","","","","","",David Yau Yau Militia,"",Murle Tribe,"","","","",0,1,"",0,-99,0,0,"","",0,"","","","","","",6,Explosives,11,"Projectile (rockets, mortars, RPGs, etc.)",5,Firearms,2,Automatic or Semi-Automatic Rifle,8,Incendiary,18,Arson/Fire,"","","","","Multiple mortars, automatic weapons, and torches were used in the attack.",27,0,"",29,0,"",1,3,Minor (likely < $1 million),-99,Two villages were burned and thousands of cattle were stolen in this attack.,1,8,0,"",-99,"","",0,"","","","","",7,Unknown,-99,"Casualty numbers for this attack conflict across sources. Following GTD protocol, the most recent reliable estimates are reported here. Casualty numbers for this attack represent an equal division of the total number killed and wounded covering incidents 201310200012, 201310200013, and 201310200014.","\"\"\"Death toll after clash in South Sudan rises to 71","\"\" The Associated Press",October 23,"2013.\"","\"\"\"South Sudan death toll rises to 78","\"\" Uganda Daily Monitor",October 23,"2013.\"","\"\"\"78 killed"
201310200013,2013,10,20,"",1,"",1004,11,Sub-Saharan Africa,Jonglei,Maar,6.89375,31.36775,1,0,"","10/20/2013: Assailants armed with automatic weapons and mortars attacked Maar village in Jonglei state, South Sudan. This was one of three coordinated attacks in South Sudan on this day, across which at least 79 people were killed, 87 were wounded, and 24 were abducted. No group claimed responsibility; however, authorities attributed the attacks to the David Yau Yau MIlitia and the Murle Tribe. The outcome of the kidnappings is unknown.",1,1,1,0,"","",1,1,0,6,Hostage Taking (Kidnapping),2,Armed Assault,"","",14,Private Citizens & Property,75,Village/City/Town/Suburb,Maar Village,Village,1004,South Sudan,3,Police,25,Police Security Forces/Officers,South Sudan National Police Service (SSNPS),Officers,1004,South Sudan,"","","","","","","","",David Yau Yau Militia,"",Murle Tribe,"","","","",0,0,"",0,-99,0,0,"","",0,"","","","","","",6,Explosives,11,"Projectile (rockets, mortars, RPGs, etc.)",5,Firearms,2,Automatic or Semi-Automatic Rifle,8,Incendiary,18,Arson/Fire,"","","","","Multiple mortars, automatic weapons, and torches were used in the attack.",26,0,"",29,0,"",1,3,Minor (likely < $1 million),-99,Two villages were burned and thousands of cattle were stolen in this attack.,1,8,0,"",-99,"","",0,"","","","","",7,Unknown,-99,"Casualty numbers for this attack conflict across sources. Following GTD protocol, the most recent reliable estimates are reported here. Casualty numbers for this attack represent an equal division of the total number killed and wounded covering incidents 201310200012, 201310200013, and 201310200014.","\"\"\"Death toll after clash in South Sudan rises to 71","\"\" The Associated Press",October 23,"2013.\"","\"\"\"South Sudan death toll rises to 78","\"\" Uganda Daily Monitor",October 23,"2013.\"","\"\"\"78 killed"
201310200014,2013,10,20,"",1,"",1004,11,Sub-Saharan Africa,Upper Nile,Paker,7.179238,32.358821,4,0,The village is located in Twic East County.,"10/20/2013: Assailants armed with automatic weapons and mortars attacked Paker village in Upper Nile state, South Sudan. This was one of three coordinated attacks in South Sudan on this day, across which at least 79 people were killed, 87 were wounded, and 24 were abducted. No group claimed responsibility; however, authorities attributed the attacks to the David Yau Yau MIlitia and the Murle Tribe. The outcome of the kidnappings is unknown.",1,1,1,0,"","",1,1,0,6,Hostage Taking (Kidnapping),2,Armed Assault,"","",14,Private Citizens & Property,75,Village/City/Town/Suburb,Not Applicable,Paker Village,1004,South Sudan,"","","","","","","","","","","","","","","","",David Yau Yau Militia,"",Murle Tribe,"","","","",0,1,"",0,-99,0,0,"","",0,"","","","","","",6,Explosives,11,"Projectile (rockets, mortars, RPGs, etc.)",5,Firearms,2,Automatic or Semi-Automatic Rifle,8,Incendiary,18,Arson/Fire,"","","","","Multiple mortars, automatic weapons, and torches were used in the attack.",26,0,"",29,0,"",1,3,Minor (likely < $1 million),-99,Two villages were burned and thousands of cattle were stolen in this attack.,1,8,0,"",-99,"","",0,"","","","","",7,Unknown,-99,"Casualty numbers for this attack conflict across sources. Following GTD protocol, the most recent reliable estimates are reported here. Casualty numbers for this attack represent an equal division of the total number killed and wounded covering incidents 201310200012, 201310200013, and 201310200014.","\"\"\"Death toll after clash in South Sudan rises to 71","\"\" The Associated Press",October 23,"2013.\"","\"\"\"South Sudan death toll rises to 78","\"\" Uganda Daily Monitor",October 23,"2013.\"","\"\"\"78 killed"
201312180020,2013,12,18,"",0,"",1004,11,Sub-Saharan Africa,Upper Nile,Unknown,8.927721,29.788925,4,0,Incident occurredat the Unity Oil field,"12/18/2013: Assailants attacked the Greater Nile Petroleum Operating Company (GNPOC) in the Unity Oil Field, Upper Nile state, South Sudan. Five staff members were killed in the attack. No group claimed responsibility for the incident.",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",21,Utilities,108,Oil,Greater Nile Petroleum Operating Company (GNPOC),Workers,1004,South Sudan,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,-99,0,0,"","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","",Unknown firearms were used in the attack.,5,0,0,0,0,0,-9,"","","",It is unknown whether any property was damaged in this attack.,0,"","","","","","","","","","","","","","","","","\"\"\"Five Oil Workers Killed in South Sudan Violence","\"\" AFP (North European Service)",December 19,"2013.\"","\"\"\"Company official: 5 oil workers killed in South Sudan attack","\"\" Ma'an News Agency",December 19,"2013.\"",""
201312190020,2013,12,19,"",0,"",1004,11,Sub-Saharan Africa,Jonglei,Akobo,7.790106,33.004466,1,0,"","12/19/2013: Approximately 1,500 assailants stormed a United Nations base and opened fire in Akobo, Jonglei, South Sudan. At least 13 people, including two Indian peacekeepers, were killed and an unknown number of people were injured in the assault. No group claimed responsibility for the incident.",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",7,Government (Diplomatic),47,"International Organization (peacekeeper, aid agency, compound)",United Nations Mission in the Republic of South Sudan (UNMISS),Base,422,International,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,1500,0,0,"","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","","",13,0,"","",0,"",1,3,Minor (likely < $1 million),-99,Weapons were stolen in this attack.,0,"","","","","","","","","","","","","","","","Casualty numbers conflict across sources. Following GTD protocol, the most recent numbers are reported here.","\"\"\"South Sudan Steps Closer To Unraveling","\"\" The New York Times",December 21,"2013.\"","\"\"\"Attackers   storm   UN   base in South Sudan","\"\" Agence France Presse -- English",December 19,"2013.\"","\"\"\"India peacekeepers killed in S Sudan"
201312210015,2013,12,21,"",0,"",1004,11,Sub-Saharan Africa,Jonglei,Bor,6.214625,31.565508,1,0,"","12/21/2013: Assailants opened fire on three United States Military helicopters in Bor city, Jonglei state, South Sudan. Three service members aboard the aircrafts were wounded in the assault. No group claimed responsibility for the incident.",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",7,Government (Diplomatic),47,"International Organization (peacekeeper, aid agency, compound)",United Nations Mission in the Republic of South Sudan (UNMISS),United States Helicopter,422,International,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,-99,0,0,"","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","",Unknown firearms were used in the attack.,0,0,0,3,3,0,1,4,Unknown,-99,A United States (US) military helicopter was damaged in this attack.,0,"","","","","","","","","","","","","","","","Casualty numbers for this incident conflict across sources. Following GTD protocol, the lowest reliable estimates are reported here.","\"\"\"US aircraft   shot   at in South Sudan: sources","\"\" Agence France Presse -- English",December 21,"2013.\"","\"\"\"US military aircraft hit in South Sudan","\"\" Al Jazeera Online",December 21,"2013.\"","\"\"\"Africa Command OSINT Daily 20-22 December 2013"
201401140039,2014,1,14,"",0,"",1004,11,Sub-Saharan Africa,Upper Nile,Malakal,9.529987,31.655479,1,0,"","01/14/2014: Assailants opened indiscriminate fire within a United Nations (U.N.) compound in Malakal city, Upper Nile state, South Sudan. One civilian was killed and dozens of civilians were wounded in the attack. No group claimed responsibility for the incident.",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",7,Government (Diplomatic),47,"International Organization (peacekeeper, aid agency, compound)",United Nations (UN),Compound,422,International,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,-99,0,0,"","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","","",1,0,0,"",0,0,1,4,Unknown,-99,A United Nations (UN) base was damaged in this attack.,0,"","","","","","","","","","","","","","","","","\"\"\"World Briefing | Africa: South Sudan: Gunfire at U.N. Base Kills One and Wounds Dozens","\"\" New York Times",January 16,"2014.\"","\"\"\"South Sudan:   Gunfire   at U.N. Base Kills One and Wounds Dozens","\"\" The New York Times",January 16,"2014.\"","\"\"\"U.N. troops fired warning shots to protect South Sudan compound"
201401140061,2014,1,14,"",0,"",1004,11,Sub-Saharan Africa,Central Equatoria,Gemeiza,5.686108,31.796819,1,0,"","01/14/2014: Assailants attacked peacekeepers with the United Nations Mission in South Sudan (UNMISS) in Gemeza village, Central Equatoria state, South Sudan. Nine Ugandan peacekeepers were killed and 12 others were injured in the incident. No group claimed responsibility for the attack.",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",7,Government (Diplomatic),47,"International Organization (peacekeeper, aid agency, compound)",United Nations Mission in the Republic of South Sudan (UNMISS),Peacekeepers,422,International,"","","","","","","","","","","","","","","","",Unknown,"","","","","","The specific motive is unknown; however, sources noted that rebels have questioned Uganda's neutrality and have demanded that Uganda withdraw its military support to the government.",0,"","",0,-99,0,0,"","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","","",9,0,0,12,0,0,0,"","","","",0,"","","","","","","","","","","","","","","","Casualty numbers for this attack conflict across sources. Following GTD protocol, the majority estimates are reported here.","\"\"\"9 UPDF soldiers killed in S. Sudan","\"\" Uganda Daily Monitor",January 22,"2014.\"","\"\"\"Africa Command OSINT Daily 21 January 2014","\"\" OSC Summary",January 22,"2014.\"","\"\"\"Nine Ugandan soldiers killed in fighting against rebel troops in South Sudan"
