197902030010,1979,2,3,"",0,"",213,11,Sub-Saharan Africa,Central,Kanipala,0.347834,32.58252,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",1,Business,1,Gas/Oil/Electric,"",oil storage tank,213,Uganda,"","","","","","","","","","","","","","","","",Save Uganda Movement,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,3,Minor (likely < $1 million),10000,"",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
200109010013,2001,9,1,"",0,"",213,11,Sub-Saharan Africa,Northern,Adjumani,3.378381,31.782228,1,1,This incident occurred on a road traveling between the towns of Adjumani and Nimule.,"09/01/2001: Suspected Lord's Resistance Army (LRA) rebels ambushed a Toyota Land Cruiser belonging to the American Catholic Relief Services between Adjumani and Nimule in Acholi, killing six workers, injuring two and burning the vehicle.",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,7,Facility/Infrastructure Attack,"","",12,NGO,62,International NGO,American Catholic Relief Services,American Catholic Relief Services personnel in a vehicle travelling between the towns of Adjumani and Nimule,217,United States,"","","","","","","","","","","","","","","","",Lord's Resistance Army (LRA),"","","","","",Unknown,1,"","",0,"",0,0,"","","","","","","","","",6,Explosives,11,"Projectile (rockets, mortars, RPGs, etc.)",8,Incendiary,18,Arson/Fire,"","","","","","","","","",6,0,0,2,0,0,1,3,Minor (likely < $1 million),"",A Toyota Land Cruiser was destroyed in the attack.,0,"","","","","","","","","","","","","","","","","\"\"\"Uganda: Lord�s Resistance Army rebels kill five",wound two in north,� The New Vision,September 3,"2001.\"","\"Anna Borzello, �Five killed, two injured in rebel attack on Uganda-Sudan,\"\" Agence France Presse",September 3,"2001.\"","\"\"\"Charity worker among six killed in rebel attack"
197902030011,1979,2,3,"",0,"",213,11,Sub-Saharan Africa,Eastern,Jinja,0.534526,33.302908,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",21,Utilities,107,Electricity,"",Electyric Power Station,213,Uganda,"","","","","","","","","","","","","","","","",Save Uganda Movement,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,3,Minor (likely < $1 million),20000,"",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
200111240001,2001,11,24,"",0,"",213,11,Sub-Saharan Africa,Northern,Atiak,3.256846,32.122086,1,1,"This incident took place between Atiak and Bibia, Gulu district, Uganda.","11/24/2001: Suspected Lord's Resistance Army (LRA) members killed a Roman Catholic priest and two other people in an ambush on a vehicle between Atiak and Bibia, Gulu district, Uganda. The late Father Peter Obore Oromo was based in southern Sudan's diocese of Torit.",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",15,Religious Figures/Institutions,85,Religious Figure,Roman Catholic Priest,Father Peter Obore Oromo while located between Atiak and Bibia,195,Sudan,"","","","","","","","","","","","","","","","",Lord's Resistance Army (LRA),"","","","","",Unknown,1,"","",0,"",0,0,"","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","","",3,0,0,0,0,0,0,"","","","",0,"","","","","","","","","","","","","","","","","\"\"\"Rebels in North Uganda Kill Three People",� Agence France Presse,November 27,"2001.\"","\"\"\"Uganda: Catholic Priest among Dead in Rebel Attack near Border with Sudan",� Nairobi Integrated Regional Information Network,November 26,"2001.\"",""
197902130013,1979,2,13,"",0,"",213,11,Sub-Saharan Africa,Eastern,Busembatia,0.775995,33.62597,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",19,Transportation,100,Train/Train Tracks/Trolley,"",Railroad line,213,Uganda,"","","","","","","","","","","","","","","","",Save Uganda Movement,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,4,Unknown,"","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
200112130003,2001,12,13,"",0,"",213,11,Sub-Saharan Africa,Northern,Moroto,2.528223,34.657999,1,1,This incident occurred outside of Moroto.,"12/13/2001: Heavily-armed gunmen shot and seriously injured three soldiers of the Presidential Protection Unit (PPU) outside of Moroto, Uganda. The soldiers were on their way to Moroto from Mbale in an army truck after collecting fuel for the Ugandan president's convoy which had overseen military exercises in the area.",1,1,1,1,2,Other Crime Type,0,1,0,2,Armed Assault,"","","","",3,Police,25,Police Security Forces/Officers,Presidential Protection Unit,"Three soldiers of the Presidential Protection Unit (PPU) outside of Moroto, Uganda",213,Uganda,"","","","","","","","","","","","","","","","",Unknown,"","","","","",Unknown,0,"","",0,"",0,0,"","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","","",0,0,0,3,0,0,0,"","","","",0,"","","","","","","","","","","","","","","",The attack occurred in along an uninhabited stretch about 12 miles from where President [Yoweri] Museveni had camped as he oversaw disarmament exercises.  The attack was blamed on local tribal elements.,"\"�Tribal gunmen shoot, wound presidential protection unit soldiers,\"\" The New Vision",December 15,"2001.\"","","",CETIS,-9,-9,0
197909120006,1979,9,12,"",0,"",213,11,Sub-Saharan Africa,Northern,Arua,3.03033,30.907304,1,0,"","",1,1,1,0,"","",0,1,0,1,Assassination,"","","","",2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,Uganda Parliament,"Gaspa Oda, former member of Parliament",213,Uganda,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","",Firearms,1,"","",0,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
200112230001,2001,12,23,"",0,"",213,11,Sub-Saharan Africa,Northern,Adjumani,3.378381,31.782228,1,1,This incident occurred outside of Adjumani.,"12/23/2001: Ugandan Minister, Brig Mosses Ali, was shot and wounded in his vehicle during an attack outside of Adjumani, Uganda. It was not certain who was responsible for the attack, or if Ali was targeted.",1,1,1,1,2,Other Crime Type,0,1,0,2,Armed Assault,"","","","",2,Government (General),18,"Government Personnel (excluding police, military)",Ugandan Ministry,"Minister of Disaster Preparedness and Refugees, Brig Mosses Ali",213,Uganda,"","","","","","","","","","","","","","","","",Unknown,"","","","","",Unknown,0,"","",0,"","",0,"","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","","",0,0,0,1,0,"",1,3,Minor (likely < $1 million),"","",0,"","","","","","","","","","","","","","","","","\"�Minister survives rebel ambush,\"\" Radio Uganda",December 23,"2001.\"","","",CETIS,-9,-9,0
197909160003,1979,9,16,"",0,"",213,11,Sub-Saharan Africa,Central,Kampala,0.350848,32.580224,1,0,"","",1,1,1,0,"","",0,1,0,1,Assassination,"","","","",2,Government (General),16,Royalty,"Bahai Faith, Uganda Royal Family","Enoch Olinga, religious leader and relative of former king; and family",213,Uganda,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","",Firearms,5,"","",0,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
200112280003,2001,12,28,"",0,"",213,11,Sub-Saharan Africa,Eastern,Mbale,1.078444,34.181006,1,0,"","12/28/2001: A prominent American missionary, Michael Stachofsky, was killed in his home by unknown assailants in Mbale, Uganda.",1,1,1,0,"","",0,1,0,2,Armed Assault,1,Assassination,"","",15,Religious Figures/Institutions,85,Religious Figure,Michael Stachofsky,Michael Stachofsky,217,United States,"","","","","","","","","","","","","","","","",Unknown,"","","","","",Unknown,0,"","",0,"",0,0,"","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","","",1,0,0,0,0,0,0,"","","","",0,"","","","","","","","","","","","","","","","Stachofsky's wife, Patti-Sue, survived after she reportedly sprayed the attackers with red pepper.","\"�US missionary killed in east,\"\" The Monitor",December 30,"2001.\"","","",CETIS,-9,-9,1
197909170011,1979,9,17,"",0,"",213,11,Sub-Saharan Africa,Central,Kampala,0.350848,32.580224,1,0,"","",1,1,1,0,"","",0,1,0,1,Assassination,"","","","",2,Government (General),16,Royalty,Uganda Royal Family,"James Sewava, nephew of late King Freddie; and friends",213,Uganda,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,7,"","",0,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
200202060001,2002,2,6,"",0,"",213,11,Sub-Saharan Africa,Northern,Kotido,3.007869,34.112475,1,1,The incident occurred between Kotido and Moroto.,"02/06/2002: On the road connecting the northeastern Ugandan cities of Kodito and Moroto, the Karamojong Warriors ambushed a vehicle killing two and injuring two others. The victims were technicians who were going to install solar equipment at unknown locations in Kodito and Morodo.",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",1,Business,"","",Civilians,Technicians traveling between Kodito and Morodo,213,Uganda,"","","","","","","","","","","","","","","","",Karamojong Warriors,"","","","","",Unknown,0,"","",0,"",0,-9,"","","","","","","","",-9,5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","","",2,0,"",2,0,"",-9,4,Unknown,"","",0,"","","","","","","","","","","","","","","","","\"\"\"Uganda: Two killed by Karamojong warriors in highway ambush","\"\" Kampala Radio Uganda",February 7,"2002.\"","","",CETIS,0,0
197910220001,1979,10,22,"",0,"",213,11,Sub-Saharan Africa,Central,Wandegeya,0.333754,32.568383,1,0,"","",1,1,1,-9,"","",0,1,0,9,Unknown,"","","","",3,Police,22,"Police Building (headquarters, station, school)","",police station,213,Uganda,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","",0,"","",2,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
200202070005,2002,2,7,"",0,"",213,11,Sub-Saharan Africa,Northern,Kongo,2.651061,30.833608,1,0,"","02/07/2002: In Kongo, Uganda, members of the Medo clan burnt houses of people belonging to the Alur clan causing more than 400 people to flee the area. No further information was provided.",0,1,1,1,3,Intra/Inter-group Conflict,0,1,0,2,Armed Assault,"","","","",14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,Alur Clan,"Members of the Alur clan in Kongo, Uganda",213,Uganda,"","","","","","","","","","","","","","","","",Unknown,"","","","","",Unknown,0,"","",0,"","",0,"","","","","","","","","",8,Incendiary,20,Gasoline or Alcohol,"","","","","","","","","","","","","",0,0,0,"",0,"",1,3,Minor (likely < $1 million),"","",0,"","","","","","","","","","","","","","","","","\"\"\"Uganda: Over 200 houses burnt as ethnic clash breaks out in northeast","\"\" The New Vision",February 7,"2002.\"","","",CETIS,-9,-9
197910220002,1979,10,22,"",0,"",213,11,Sub-Saharan Africa,Central,Kampala,0.350848,32.580224,1,0,"","",1,1,1,-9,"","",0,1,0,9,Unknown,"","","","",3,Police,22,"Police Building (headquarters, station, school)","",police station,213,Uganda,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","",0,"","",1,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
200203040001,2002,3,4,"",0,"",213,11,Sub-Saharan Africa,Northern,Lagot,2.772404,32.288073,2,0,"","03/04/2002: Members of the Ugandan-based Lord�s Resistance Army killed five and wounded twelve civilians attending a funeral at Lagot, Bungatira, Gulu District northwest Uganda. Three civilians were also kidnapped and later released by the rebels.",1,1,1,0,"","",0,1,0,2,Armed Assault,6,Hostage Taking (Kidnapping),"","",14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,Civilians,"Indiscriminate civilians in Lagot, Bungatira, Gulu District northwest Uganda",213,Uganda,"","","","","","","","","","","","","","","","",Lord's Resistance Army (LRA),"","","","","",Unknown,0,"","",0,"","",0,"","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","",Unspecified weapons were used in the incident.,5,0,"",12,0,"",0,"","","","",1,3,0,"",-99,"","",0,"","","","","",2,Hostage(s) released by perpetrators,3,"","�Uganda: Paper puts death toll in LRA rebel attack at five,� BBC Monitoring Africa, March 4, 2002","�Five Ugandans Killed by Rebels,� Xinhua General News Service, March 4, 2002.","�Five Killed by Rebels in Northern Uganda,� Xinhua General News Service, March 6, 2002.",CETIS,0,0,0,0,""
198102000003,1981,2,0,"",0,"",213,11,Sub-Saharan Africa,Central,Kampala,0.350848,32.580224,1,1,"","",1,1,1,0,"","",0,0,0,9,Unknown,"","","","",3,Police,26,Prison/Jail,"",Luzira Prison,213,Uganda,"","","","","","","","","","","","","","","","",Uganda Freedom Movement (UFM),"","","","","","",0,"","",0,"","","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","",Heavy fire,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
