200812070001,2008,12,7,"",0,"",34,11,Sub-Saharan Africa,Bujumbura Mairie,Kamenge,-3.344121,29.392239,1,0,The attack occured at a home in Kamenge.,"12/07/2008: On Sunday, unknown gunmen attacked the home of Burundi police officer, in the Kamenge Commune, Burundi. No casualties were reported in the attack. No group has claimed responsibility for this attack and motive was unknown. There was no reported damage.",1,1,1,0,"","",0,0,0,2,Armed Assault,"","","","",3,Police,25,Police Security Forces/Officers,"",The target was the home of a police officer.,34,Burundi,"","","","","","","","","","","","","","","","",Unknown,"","","","","",The specific motive for the attack is unknown.,0,"","",0,-99,0,0,"","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","",Unknown firearms were used in the attack.,0,0,0,0,0,0,0,"","","","",0,"","","","","","",-9,"","","","","","","","","","\"Bujumbura Burundi Press Agency, \"\"Ex-Rebels Continue to Recruit","\"\" Bujumbura Burundi Press Agency",December 9th,"2008.\"","\"British Broadcasting Company, \"\"Burundi: Ex-rebels continue to recruit","\"\" Lexis Nexis",BBC Monitoring Africa,December 9th,"2008.\""
200812070002,2008,12,7,"",0,"",34,11,Sub-Saharan Africa,Ruyigi,Nyabitsinda district,-3.539203,30.275791,3,0,The incident occured in a residence in Nyabitsinda Commune.,"12/07/2008:  On Sunday, unknown gunmen attacked a civilian home on Kirungu Hill, in the Nyabitsinda Commune, Ruyigi, Burundi.  According to reports, an unknown civilian was set on fire. There were no reported damage. There were no claims of responsibility.",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,"",The target was a civilian.,34,Burundi,"","","","","","","","","","","","","","","","",Unknown,"","","","","",The specific motive for the attack is unknown.,0,"","",0,-99,0,0,"","","","","","","","","",8,Incendiary,18,Arson/Fire,"","","","","","","","","","","","",The weapon was an unknown arson set.,0,0,0,1,0,0,0,"","","","",0,"","","","","","",-9,"","","","","","","","","","\"Bujumbura Burundi Press Agency, \"\"Ex-Rebels Continue to Recruit","\"\" Bujumbura Burundi Press Agency",December 7th,"2008.\"","\"British Broadcasting Company, \"\"Burundi: Ex-Rebels Continue to Recruit","\"\" LexisNexis",BBC Monitoring Africa,December 9th,"2008.\""
201006120031,2010,6,12,"",0,"",34,11,Sub-Saharan Africa,Bujumbura Mairie,Bujumbura,-3.375828,29.364107,1,0,"The attack took place at the Le Reveillon des Amis snack bar in Rohero Commune, near the St Michel Parish of Bujumbura.","06/12/2010: On Saturday evening between 2000 and 2100, unknown militants threw grenades at the Le Reveillon des Amis snack bar in Rohero Commune, near the St Michel Parish of Bujumbura, Burundi during a series of four linked grenade attacks. Six civilians were wounded in the attack. No damage was reported and no group claimed responsibility for the attack but ex-rebel National Liberation Forces (FNL) or the Burundian government is suspected.",1,1,1,0,"","",1,1,0,3,Bombing/Explosion,"","","","",1,Business,2,Restaurant/Bar/Caf�,Le Reveillon des Amis,The target of the attack was the Le Reveillon des Amis snack bar.,34,Burundi,"","","","","","","","","","","","","","","","",National Liberation Front (FNL) (Burundi),"","","","","",The specific motive for the attack is unknown.,1,"","",0,-99,0,0,"","","","","","","","","",6,Explosives,7,Grenade,"","","","","","","","","","","","",An unknown number of grenades were used in the attack.,0,0,0,6,0,0,0,"","","","",0,"","","","","","","","","","","","","","","","","\"National Counterterrorism Center, \"\"Seven Civilians",One Person,One Child Wounded in Grenade Attacks in Bujumbura,Bujumbura Mairiem,Burundi,"\"\" Worldwide Incidents Tracking System",October 22,"2010.\"","\"BBC Monitoring Africa, \"\"Grenade Attacks Leave Nine Wounded in Burundi Capital"
201006120032,2010,6,12,"",0,"",34,11,Sub-Saharan Africa,Bujumbura Mairie,Bujumbura,-3.375828,29.364107,1,0,The attack took place at the home of a city official in the Cibitoke Commune of Bujumbura.,"06/12/2010: On Saturday night between 2000 and 2100, in Bujumbura, Burundi, unknown militants threw grenades at the at the home of a city official in Cibitoke Commune in a series of four linked grenade attacks. One civilian and one child were wounded and no damages were reported. No group claimed responsibility for the attack but ex-rebel National Liberation Forces (FNL) or the Burundian government is suspected.",1,1,1,0,"","",1,1,0,3,Bombing/Explosion,"","","","",2,Government (General),18,"Government Personnel (excluding police, military)",Burundian Government,The target of the attack was the home of a city official in Cibitoke Commune.,34,Burundi,"","","","","","","","","","","","","","","","",National Liberation Front (FNL) (Burundi),"","","","","",The specific motive for the attack is unknown.,1,"","",0,-99,0,0,"","","","","","","","","",6,Explosives,7,Grenade,"","","","","","","","","","","","",An unknown number of grenades were used in the attack.,0,0,0,2,0,0,0,"","","","",0,"","","","","","","","","","","","","","","","","\"National Counterterrorism Center, \"\"Seven Civilians",One Person,One Child Wounded in Grenade Attacks in Bujumbura,Bujumbura Mairiem,Burundi,"\"\" Worldwide Incidents Tracking System",October 22,"2010.\"","\"BBC Monitoring Africa, \"\"Grenade Attacks Leave Nine Wounded in Burundi Capital"
201006120033,2010,6,12,"",0,"",34,11,Sub-Saharan Africa,Bujumbura Mairie,Bujumbura,-3.375828,29.364107,1,0,The attack took place in the Kamenge Commune of Bujumbura.,"06/12/2010: On Saturday night between 2000 and 2100, in Bujumbura, Burundi, unknown militants threw grenades in the Kamenge Commune in a series of four linked grenade attacks. One person was wounded and no damages were reported. No group claimed responsibility for the attack but ex-rebel National Liberation Forces (FNL) or the Burundian government is suspected.",1,1,1,0,"","",1,1,0,3,Bombing/Explosion,"","","","",14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,"",Civilians,34,Burundi,"","","","","","","","","","","","","","","","",National Liberation Front (FNL) (Burundi),"","","","","",The specific motive for the attack is unknown.,1,"","",0,-99,0,0,"","","","","","","","","",6,Explosives,7,Grenade,"","","","","","","","","","","","",An unknown number of grenades were used in the attack.,0,0,0,1,0,0,0,"","","","",0,"","","","","","","","","","","","","","","","","\"National Counterterrorism Center, \"\"Seven Civilians",One Person,One Child Wounded in Grenade Attacks in Bujumbura,Bujumbura Mairiem,Burundi,"\"\" Worldwide Incidents Tracking System",October 22,"2010.\"","\"BBC Monitoring Africa, \"\"Grenade Attacks Leave Nine Wounded in Burundi Capital"
201006120034,2010,6,12,"",0,"",34,11,Sub-Saharan Africa,Bujumbura Mairie,Bujumbura,-3.375828,29.364107,1,0,"","06/12/2010: On Saturday night between 2000 and 2100, in Bujumbura, Burundi, unknown militants threw grenades at Hotel de Ville in a series of four linked grenade attacks. No damages or casualties were reported. No group claimed responsibility, although it was widely believed the ex-rebel National Liberation Forces (FNL) or the Burundian government was responsible.",1,1,1,0,"","",1,1,0,3,Bombing/Explosion,"","","","",1,Business,8,Hotel/Resort,Hotel de Ville,The target of the attack was Hotel de Ville in Bujumbura.,34,Burundi,"","","","","","","","","","","","","","","","",National Liberation Front (FNL) (Burundi),"","","","","",The specific motive for the attack is unknown.,1,"","",0,-99,0,0,"","","","","","","","","",6,Explosives,7,Grenade,"","","","","","","","","","","","",An unknown number of grenades were used in the attack.,0,0,0,0,0,0,0,"","","","",0,"","","","","","","","","","","","","","","","","\"National Counterterrorism Center, \"\"Seven Civilians",One Person,One Child Wounded in Grenade Attacks in Bujumbura,Bujumbura Mairiem,Burundi,"\"\" Worldwide Incidents Tracking System",October 22,"2010.\"","\"BBC Monitoring Africa, \"\"Grenade Attacks Leave Nine Wounded in Burundi Capital"
201006160021,2010,6,16,"",0,"",34,11,Sub-Saharan Africa,Kirundo,Kirundo,-2.585139,30.091356,1,0,The attack took place in Kirundo.,"06/16/2010: On Wednesday night, in Kirundo, Kirundo district, Burundi, unknown militants threw three grenades at homes. This attack was one of three related attacks that also targeted Ngozi and Bujumbura. One house was damaged while there were no reported casualties. No group claimed responsibility for the attack but the National Liberation Forces (FNL) or another opposition group is suspected.",1,1,1,0,"","",1,1,0,3,Bombing/Explosion,"","","","",14,Private Citizens & Property,76,House/Apartment/Residence,"",Houses,34,Burundi,"","","","","","","","","","","","","","","","",National Liberation Front (FNL) (Burundi),"","","","","",The specific motive for the attack is unknown.,1,"","",0,-99,0,0,"","","","","","","","","",6,Explosives,7,Grenade,"","","","","","","","","","","","",Three grenades were used in the attack.,0,0,0,0,0,0,1,3,Minor (likely < $1 million),"",One house was damaged in the attack.,0,"","","","","","","","","","","","","","","","","\"National Counterterrorism Center, \"\"One House Damaged in Grenade Attacks in Kirundo",Kirundo,Burundi,"\"\" Worldwide Incidents Tracking System",October 27,"2010.\"","\"BBC Monitoring Africa, \"\"Unidentified People Throw Grenades in Northern Burundi","\"\" LexisNexis Academic",BBC Monitoring Africa
201006160022,2010,6,16,"",0,"",34,11,Sub-Saharan Africa,Ngozi,Ngozi,-2.898842,29.832039,1,0,The attack took place in Ngozi.,"06/16/2010: On Wednesday night, in Ngozi, Ngozi district, Burundi, unknown militants threw grenades at homes. This attack was one of three related attacks that also targeted Kirundo and Bujumbura. No damages or casualties were reported. No group claimed responsibility for the attack but the National Liberation Forces (FNL) or another opposition group is suspected.",1,1,1,0,"","",1,1,0,3,Bombing/Explosion,"","","","",14,Private Citizens & Property,76,House/Apartment/Residence,"",Civilian homes,34,Burundi,"","","","","","","","","","","","","","","","",National Liberation Front (FNL) (Burundi),"","","","","",The specific motive for the attack is unknown.,1,"","",0,-99,0,0,"","","","","","","","","",6,Explosives,7,Grenade,"","","","","","","","","","","","",An unknown number of grenades were used in the attack.,0,0,0,0,0,0,0,"","","","",0,"","","","","","","","","","","","","","","","","\"Gus Selassie, \"\"Latest Grenade Blasts Underline New Security Concerns in Burundi","\"\" LexisNexis Academic",World Markets Research Centre,June 18,"2010.\"","","",ISVG,0
201006160023,2010,6,16,"",0,"",34,11,Sub-Saharan Africa,Bujumbura Mairie,Bujumbura,-3.375828,29.364107,1,0,The attack took place in Bujumbura.,"06/16/2010: On Wednesday night, in Bujumbura, Burundi, unknown militants threw grenades at homes. This attack was one of three related attacks that also targeted Kirundo and Ngozi. No damages or casualties were reported. No group claimed responsibility for the attack but the National Liberation Forces (FNL) or another opposition group is suspected.",1,1,1,0,"","",1,1,0,3,Bombing/Explosion,"","","","",14,Private Citizens & Property,76,House/Apartment/Residence,"",Civilian homes,34,Burundi,"","","","","","","","","","","","","","","","",National Liberation Front (FNL) (Burundi),"","","","","",The specific motive for the attack is unknown.,1,"","",0,-99,0,0,"","","","","","","","","",6,Explosives,7,Grenade,"","","","","","","","","","","","",An unknown number of grenades were used in the attack.,0,0,0,0,0,0,0,"","","","",0,"","","","","","","","","","","","","","","","","\"Gus Selassie, \"\"Latest Grenade Blasts Underline New Security Concerns in Burundi","\"\" LexisNexis Academic",World Markets Research Centre,June 18,"2010.\"","","",ISVG,0
201006170002,2010,6,17,"",0,"",34,11,Sub-Saharan Africa,Bujumbura Mairie,Buyenzi district,-3.369197,29.358427,3,0,The attack took place in the Buyenzi district of Bujumbura.,"06/17/2010: On Thursday night, in the Buyenzi district of Bujumbura, Burundi, unidentified assailants threw grenades at several houses in two linked attacks. Several houses were damaged but there were no casualties reported. No group claimed responsibility for the attack but the National Liberation Forces (FNL) or another political opposition group is suspected.",1,1,1,0,"","",1,1,0,3,Bombing/Explosion,"","","","",14,Private Citizens & Property,76,House/Apartment/Residence,"",Several civilian houses,34,Burundi,"","","","","","","","","","","","","","","","",National Liberation Front (FNL) (Burundi),"","","","","",The specific motive for the attack is unknown.,1,"","",0,-99,0,0,"","","","","","","","","",6,Explosives,7,Grenade,"","","","","","","","","","","","",An unknown number of grenades were used in the attack.,0,0,0,0,0,0,1,3,Minor (likely < $1 million),"",The attack caused a minor amount of property damage to the houses.,0,"","","","","","","","","","","","","","","","","\"National Counterterrorism Center, \"\"Several Houses Damaged in Grenade Attacks in Bujumbura",Bujumbura Mairie,Burundi,"\"\" Worldwide Incidents Tracking System",October 23,"2010.\"","\"Agence France Presse, \"\"Five Grenade Attacks in Burundi","\"\" LexisNexis Academic",Agence France Presse
201006170003,2010,6,17,"",0,"",34,11,Sub-Saharan Africa,Bujumbura Mairie,Kinama,-3.375828,29.364107,1,0,The attack took place in the Kinama district of Bujumbura.,"06/17/2010: On Thursday night, in the Kinama district of Bujumbura, Burundi, unidentified assailants threw grenades at several houses in two linked attacks. Several houses were damaged but there were no casualties reported. No group claimed responsibility for the attack but the National Liberation Forces (FNL) or another political opposition group is suspected.",1,1,1,0,"","",1,1,0,3,Bombing/Explosion,"","","","",14,Private Citizens & Property,76,House/Apartment/Residence,"",Several civilian houses,34,Burundi,"","","","","","","","","","","","","","","","",National Liberation Front (FNL) (Burundi),"","","","","",The specific motive for the attack is unknown.,1,"","",0,-99,0,0,"","","","","","","","","",6,Explosives,7,Grenade,"","","","","","","","","","","","",An unknown number of grenades were used in the attack.,0,0,0,0,0,0,1,3,Minor (likely < $1 million),"",The attack caused a minor amount of property damage to the houses.,0,"","","","","","","","","","","","","","","","","\"National Counterterrorism Center, \"\"Several Houses Damaged in Grenade Attacks in Bujumbura",Bujumbura Mairie,Burundi,"\"\" Worldwide Incidents Tracking System",October 23,"2010.\"","\"Agence France Presse, \"\"Five Grenade Attacks in Burundi","\"\" LexisNexis Academic",Agence France Presse
201006170004,2010,6,17,"",0,"",34,11,Sub-Saharan Africa,Muyinga,Muyinga,-2.839615,30.338151,1,0,The attack took place in Muyinga.,"06/17/2010: On Thursday night, in Muyinga, Muyinga district, Burundi, unknown assailants threw three grenades at houses. Several houses were damaged but there were no casualties. No group claimed responsibility for the attack but the National Liberation Forces (FNL) or another political opposition group is suspected.",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",14,Private Citizens & Property,76,House/Apartment/Residence,"",Several houses,34,Burundi,"","","","","","","","","","","","","","","","",National Liberation Front (FNL) (Burundi),"","","","","",The specific motive for the attack is unknown.,1,"","",0,-99,0,0,"","","","","","","","","",6,Explosives,7,Grenade,"","","","","","","","","","","","",Three grenades were used in the attack.,0,0,0,0,0,0,-9,3,Minor (likely < $1 million),"",The attack caused a minor amount of property damage.,0,"","","","","","","","","","","","","","","","","\"National Counterterrorism Center, \"\"Several Houses Damaged in Grenade Attacks in Muyinga",Muyinga,Burundi,"\"\" Worldwide Incidents Tracking System",October 23,"2010.\"","\"Agence France Presse, \"\"Five Grenade Attacks in Burundi","\"\" LexisNexis Academic",Agence France Presse
201006180011,2010,6,18,"",0,"",34,11,Sub-Saharan Africa,Makamba,Mpanda,-4.325706,29.696268,2,0,"The attack took place in Rubira, Mpanda.","06/18/2010: On Friday night, in Rubira, Mpanda, Makamba, Burundi, unknown assailants threw grenades at a police patrol. No damages or casualties were reported and no group claimed responsibility for the attack but the National Liberation Forces (FNL) is suspected.",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",3,Police,23,Police Patrol (including vehicles and convoys),Mpanda Law Enforcement,The target of the attack was a police patrol.,34,Burundi,"","","","","","","","","","","","","","","","",National Liberation Front (FNL) (Burundi),"","","","","",The specific motive for the attack is unknown.,1,"","",0,-99,0,0,"","","","","","","","","",6,Explosives,7,Grenade,"","","","","","","","","","","","",An unknown number of grenades were used in the attack.,0,0,0,0,0,0,0,"","","","",0,"","","","","","","","","","","","","","","","","\"National Counterterrorism Center, \"\"Police Officers Targeted in Grenade Attack by Suspected FNL in Mpanda",Bubanza,Burundi,"\"\" Worldwide Incidents Tracking System",October 23,"2010.\"","\"Agence France Presse, \"\"Twenty One Hurt in New Burundi Grenade Attacks: Police","\"\" LexisNexis Academic",Agence France Presse
201006180012,2010,6,18,"",0,"",34,11,Sub-Saharan Africa,Kayanza,Kayanza,-2.915247,29.623059,1,0,"","06/18/2010: On Friday night, in one of two related attacks, in Kayanza, Kayanza Province, Burundi, unidentified assailants threw a grenade into a bar, injuring 17 people. No damage was reported and no group claimed responsibility for the attack, although it was widely believed that the ex-rebel National Liberation Forces (FNL) or another political opposition group was responsible.",1,1,1,0,"","",1,1,0,3,Bombing/Explosion,"","","","",1,Business,2,Restaurant/Bar/Caf�,"",Civilians at a bar,34,Burundi,"","","","","","","","","","","","","","","","",National Liberation Front (FNL) (Burundi),"","","","","",The specific motive for the attack is unknown.,1,"","",0,-99,0,0,"","","","","","","","","",6,Explosives,7,Grenade,"","","","","","","","","","","","",A grenade was used in the attack.,0,0,0,17,0,0,0,"","","","",0,"","","","","","","","","","","","","","","","","\"All Africa, Judith Basutama, \"\"Burundi: Grenade Attacks Mar Run-Up to Election","\"\" http://allafrica.com/stories/201006200010.html (June 20","2010).\"","\"National Counterterrorism Center, \"\"Twenty People Wounded in Grenade Attack in Kayanza",Kayanza,Burundi,"\"\" Worldwide Incidents Tracking System",October 22,"2010.\""
201006180013,2010,6,18,"",0,"",34,11,Sub-Saharan Africa,Kayanza,Kayanza,-2.915247,29.623059,1,0,"","06/18/2010: On Friday night, in one of two related attacks, in Kayanza, Kayanza Province, Burundi, unknown assailants threw a grenade into a butcher shop, injuring three people. No damage was reported and no group claimed responsibility for the attack, although it was widely believed that the ex-rebel National Liberation Forces (FNL) or another political opposition group was responsible.",1,1,1,0,"","",1,1,0,3,Bombing/Explosion,"","","","",1,Business,7,Retail/Grocery/Bakery,"",A butcher shop was targeted in the attack.,34,Burundi,"","","","","","","","","","","","","","","","",National Liberation Front (FNL) (Burundi),"","","","","",The specific motive for the attack is unknown.,1,"","",0,-99,0,0,"","","","","","","","","",6,Explosives,7,Grenade,"","","","","","","","","","","","",A grenade was used in the attack.,0,0,0,3,0,0,0,"","","","",0,"","","","","","","","","","","","","","","","","\"All Africa, Judith Basutama, \"\"Burundi: Grenade Attacks Mar Run-Up to Election","\"\" http://allafrica.com/stories/201006200010.html (June 20","2010).\"","\"National Counterterrorism Center, \"\"Twenty People Wounded in Grenade Attack in Kayanza",Kayanza,Burundi,"\"\" Worldwide Incidents Tracking System",October 22,"2010.\""
201006190003,2010,6,19,"",0,"",34,11,Sub-Saharan Africa,Kayanza,Kayanza,-2.915247,29.623059,1,0,The attack took place at a Burundian parliament member's house.,"06/19/2010: On Saturday night, in one of five related attacks, in Kayanza, Kayanza Province, Burundi, unidentified assailants threw a grenade at the house of a Burundian National Liberation Forces (FNL) parliament member�s house. The casualties for the attacks were listed cumulatively as one person injured. No damage was reported and no group claimed responsibility, although it was widely believed that the ex-rebel National Liberation Forces (FNL) or another political opposition group was responsible.",1,1,1,0,"","",1,1,0,3,Bombing/Explosion,"","","","",2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,National Liberation Front (FNL),Member of Parliament,34,Burundi,"","","","","","","","","","","","","","","","",National Liberation Front (FNL) (Burundi),"","","","","",The specific motive for the attack was political.,1,"","",0,-99,0,0,"","","","","","","","","",6,Explosives,7,Grenade,"","","","","","","","","","","","",A grenade was used in the attack.,0,0,0,0,0,0,0,"","","","",0,"","","","","","","","","","","","","","","","This was one of five related attacks (cf. 201006190004, 201006190005, 201006190006 and 201006190007). The available sources listed the injuries for these attacks cumulatively as one. This figure has been attributed to one of the five linked attacks.","\"All Africa, Judith Basutama, \"\"Burundi: Grenade Attacks Mar Run-Up to Election","\"\" http://allafrica.com/stories/201006200010.html (June 20","2010).\"","\"National Counterterrorism Center, \"\"One Person Wounded in Grenade Attacks in Kayanza",Kayanza,Burundi,"\"\" Worldwide Incidents Tracking System",October 22,"2010.\""
201006190004,2010,6,19,"",0,"",34,11,Sub-Saharan Africa,Kayanza,Kayanza,-2.915247,29.623059,1,0,The attack took place at a Burundian parliament member's house.,"06/19/2010: On Saturday night, in one of five related attacks, in Kayanza, Kayanza Province, Burundi, unidentified assailants threw a grenade at the house of a Burundian National Liberation Forces (FNL) parliament member�s house. The casualties for the attacks were listed cumulatively as one person injured. No damage was reported and no group claimed responsibility, although it was widely believed that the ex-rebel National Liberation Forces (FNL) or another political opposition group was responsible.",1,1,1,0,"","",1,1,0,3,Bombing/Explosion,"","","","",2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,National Liberation Front (FNL),Member of Parliament,34,Burundi,"","","","","","","","","","","","","","","","",National Liberation Front (FNL) (Burundi),"","","","","",The specific motive for the attack was political.,1,"","",0,-99,0,0,"","","","","","","","","",6,Explosives,7,Grenade,"","","","","","","","","","","","",A grenade was used in the attack.,0,0,0,1,0,0,0,"","","","",0,"","","","","","","","","","","","","","","","This was one of five related attacks (cf. 201006190003, 201006190005, 201006190006 and 201006190007). The available sources listed the injuries for these attacks cumulatively as one. This figure has been attributed to one of the five linked attacks.","\"All Africa, Judith Basutama, \"\"Burundi: Grenade Attacks Mar Run-Up to Election","\"\" http://allafrica.com/stories/201006200010.html (June 20","2010).\"","\"National Counterterrorism Center, \"\"One Person Wounded in Grenade Attacks in Kayanza",Kayanza,Burundi,"\"\" Worldwide Incidents Tracking System",October 22,"2010.\""
201006190005,2010,6,19,"",0,"",34,11,Sub-Saharan Africa,Kayanza,Kayanza,-2.915247,29.623059,1,0,The attack took place at a Burundian parliament member's house.,"06/19/2010: On Saturday night, in one of five related attacks, in Kayanza, Kayanza Province, Burundi, unidentified assailants threw a grenade at the house of a Burundian National Liberation Forces (FNL) parliament member�s house. The casualties for the attacks were listed cumulatively as one person injured. No damage was reported and no group claimed responsibility, although it was widely believed that the ex-rebel National Liberation Forces (FNL) or another political opposition group was responsible.",1,1,1,0,"","",1,1,0,3,Bombing/Explosion,"","","","",2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,National Liberation Front (FNL),Member of Parliament,34,Burundi,"","","","","","","","","","","","","","","","",National Liberation Front (FNL) (Burundi),"","","","","",The specific motive for the attack was political.,1,"","",0,-99,0,0,"","","","","","","","","",6,Explosives,7,Grenade,"","","","","","","","","","","","",A grenade was used in the attack.,0,0,0,0,0,0,0,"","","","",0,"","","","","","","","","","","","","","","","This was one of five related attacks (cf. 201006190004, 201006190003, 201006190006 and 201006190007). The available sources listed the injuries for these attacks cumulatively as one. This figure has been attributed to one of the five linked attacks.","\"All Africa, Judith Basutama, \"\"Burundi: Grenade Attacks Mar Run-Up to Election","\"\" http://allafrica.com/stories/201006200010.html (June 20","2010).\"","\"National Counterterrorism Center, \"\"One Person Wounded in Grenade Attacks in Kayanza",Kayanza,Burundi,"\"\" Worldwide Incidents Tracking System",October 22,"2010.\""
201006190006,2010,6,19,"",0,"",34,11,Sub-Saharan Africa,Kayanza,Kayanza,-2.915247,29.623059,1,0,The attack took place at a Burundian parliament member's house.,"06/19/2010: On Saturday night, in one of five related attacks, in Kayanza, Kayanza Province, Burundi, unidentified assailants threw a grenade at the house of a Burundian National Liberation Forces (FNL) parliament member�s house. The casualties for the attacks were listed cumulatively as one person injured. No damage was reported and no group claimed responsibility, although it was widely believed that the ex-rebel National Liberation Forces (FNL) or another political opposition group was responsible.",1,1,1,0,"","",1,1,0,3,Bombing/Explosion,"","","","",2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,National Liberation Front (FNL),Member of Parliament,34,Burundi,"","","","","","","","","","","","","","","","",National Liberation Front (FNL) (Burundi),"","","","","",The specific motive for the attack was political.,1,"","",0,-99,0,0,"","","","","","","","","",6,Explosives,7,Grenade,"","","","","","","","","","","","",A grenade was used in the attack.,0,0,0,0,0,0,0,"","","","",0,"","","","","","","","","","","","","","","","This was one of five related attacks (cf. 201006190004, 201006190005, 201006190003 and 201006190007). The available sources listed the injuries for these attacks cumulatively as one. This figure has been attributed to one of the five linked attacks.","\"All Africa, Judith Basutama, \"\"Burundi: Grenade Attacks Mar Run-Up to Election","\"\" http://allafrica.com/stories/201006200010.html (June 20","2010).\"","\"National Counterterrorism Center, \"\"One Person Wounded in Grenade Attacks in Kayanza",Kayanza,Burundi,"\"\" Worldwide Incidents Tracking System",October 22,"2010.\""
201006190007,2010,6,19,"",0,"",34,11,Sub-Saharan Africa,Kayanza,Kayanza,-2.915247,29.623059,1,0,The attack took place at a Burundian parliament member's house.,"06/19/2010: On Saturday night, in one of five related attacks, in Kayanza, Kayanza Province, Burundi, unidentified assailants threw a grenade at the house of a Burundian National Liberation Forces (FNL) parliament member�s house. The casualties for the attacks were listed cumulatively as one person injured. No damage was reported and no group claimed responsibility, although it was widely believed that the ex-rebel National Liberation Forces (FNL) or another political opposition group was responsible.",1,1,1,0,"","",1,1,0,3,Bombing/Explosion,"","","","",2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,National Liberation Front (FNL),Member of Parliament,34,Burundi,"","","","","","","","","","","","","","","","",National Liberation Front (FNL) (Burundi),"","","","","",The specific motive for the attack was political.,1,"","",0,-99,0,0,"","","","","","","","","",6,Explosives,7,Grenade,"","","","","","","","","","","","",A grenade was used in the attack.,0,0,0,0,0,0,0,"","","","",0,"","","","","","","","","","","","","","","","This was one of five related attacks (cf. 201006190004, 201006190005, 201006190006 and 201006190003). The available sources listed the injuries for these attacks cumulatively as one. This figure has been attributed to one of the five linked attacks.","\"All Africa, Judith Basutama, \"\"Burundi: Grenade Attacks Mar Run-Up to Election","\"\" http://allafrica.com/stories/201006200010.html (June 20","2010).\"","\"National Counterterrorism Center, \"\"One Person Wounded in Grenade Attacks in Kayanza",Kayanza,Burundi,"\"\" Worldwide Incidents Tracking System",October 22,"2010.\""
201006210005,2010,6,21,"",0,"",34,11,Sub-Saharan Africa,Bujumbura Mairie,Bwiza,-3.375828,29.364107,1,0,The attack took place in the district of Bwiza in Bujumbura.,"06/21/2010: On Monday night around 2200, in the district of Bwiza in Bujumbura, Burundi, one assailant riding a motorcycle threw a grenade into a bar, killing one person and injuring six others. No group claimed responsibility for the attack, although it was widely believed that the ex-rebel National Liberation Forces (FNL) or another political opposition group was responsible.",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,"",Civilians,34,Burundi,"","","","","","","","","","","","","","","","",National Liberation Front (FNL) (Burundi),"","","","","",The specific motive for the attack is unknown.,1,"","",0,1,0,0,"","","","","","","","","",6,Explosives,7,Grenade,"","","","","","","","","","","","",A grenade was used in the attack.,1,0,0,6,0,0,-9,4,Unknown,"",It is unknown if the attack caused any property damage.,0,"","","","","","","","","","","","","","","","","\"Xinhua News Agency, \"\"Greanade Blast Kills One",Injures Five in Burundi,"\"\" Xinhua News Agency",June 22,2010,"http://news.xinhuanet.com/english2010/world/2010-06/22/c_13363389.htm.\"","\"National Counterterrorism Center, \"\"Two Civilians Killed",Eight Others Wounded in Grenade Attacks in Bujumbura,Bujumbura Mairiem
